Epoch	TestStd
152	1.393353486061096
153	1.4453743517398834
154	1.462983453273773
155	1.466725128889084
156	1.4933687269687652
157	1.4843228995800017
158	1.495717281103134
159	1.5031534790992738
160	1.5176118612289429
161	1.5151474714279174
162	1.526919823884964
163	1.5278442084789277
164	1.5321429073810577
165	1.5337195813655853
166	1.537711387872696
167	1.5418659329414368
168	1.5524434566497802
169	1.5425972402095796
170	1.5462744653224945
171	1.5551235675811768
172	1.5553881406784058
173	1.5561136424541473
174	1.5623109877109527
175	1.5574106216430663
176	1.5601697266101837
177	1.5679138839244842
178	1.5577364921569825
179	1.5629522562026978
180	1.5715064346790313
181	1.5745956659317017
182	1.5727649271488189
183	1.5838705897331238
184	1.5764886856079101
185	1.5800507128238679
186	1.5813876807689666
187	1.5921759128570556
188	1.5951537430286407
189	1.5955216705799102
190	1.5895823061466217
191	1.5889915227890015
192	1.6001335442066194
193	1.6025942146778107
194	1.6046264588832855
195	1.6092274963855744
196	1.596783810853958
197	1.6068150520324707
198	1.611395800113678
199	1.6154668569564818
200	1.6074789941310883
201	1.6082013070583343
202	1.6186172485351562
203	1.614817589521408
204	1.621099054813385
205	1.6209887206554412
206	1.6208285093307495
207	1.6233749091625214
208	1.6189291596412658
209	1.626905381679535
210	1.6196778237819671
211	1.62471644282341
212	1.6225634455680846
213	1.6220609605312348
214	1.6231253266334533
215	1.6274005115032195
216	1.6292497158050536
217	1.62884601354599
218	1.6295739531517028
219	1.626078826189041
220	1.6276210963726043
221	1.6321994423866273
222	1.6330376148223877
223	1.6280884623527527
224	1.625821489095688
225	1.6311746060848236
226	1.6293855965137483
227	1.6342144310474396
228	1.6311706185340882
229	1.6217681050300599
230	1.628586083650589
231	1.637723445892334
232	1.6321130514144897
233	1.6289269089698792
234	1.6321353614330292
235	1.6367631137371064
236	1.6301772117614746
237	1.6294335424900055
238	1.6340087473392486
239	1.6327517867088317
240	1.6392841935157776
241	1.6343207359313965
242	1.639769858121872
243	1.6379004836082458
244	1.639843499660492
245	1.6329360902309418
246	1.6408291339874268
247	1.6342497944831849
248	1.6352702021598815
249	1.6391957581043244
250	1.6371576607227325
251	1.6355499863624572
252	1.6354340016841888
253	1.6361290752887725
254	1.6429511308670044
255	1.6377202928066255
256	1.6441743850708008
257	1.6406241297721862
258	1.6466754734516145
259	1.642751270532608
260	1.6498615384101867
261	1.6415581226348877
262	1.649704509973526
263	1.6490673005580903
264	1.6452483117580414
265	1.6517459750175476
266	1.658457624912262
267	1.651348841190338
268	1.6484269738197326
269	1.6549750983715057
270	1.6599040865898131
271	1.6508929491043092
272	1.6571980714797974
273	1.6559173166751862
274	1.6607809007167815
275	1.6581062436103822
276	1.6564488410949707
277	1.6555523455142975
278	1.6553136706352234
279	1.6577405750751495
280	1.6570992350578309
281	1.6564194023609162
282	1.6575490236282349
283	1.662468248605728
284	1.662642478942871
285	1.6618654131889343
286	1.661082375049591
287	1.6606251001358032
288	1.6611401438713074
289	1.6644589245319366
290	1.6644810318946839
291	1.6631613671779633
292	1.6639096021652222
293	1.6618990361690522
294	1.6695412397384644
295	1.668142968416214
296	1.6632814884185791
297	1.6701018512248993
298	1.6646284282207489
299	1.6644620537757873
300	1.6671188712120055
