Epoch	TrainStd
1	0.49786068998334354
2	0.6448571156052982
3	0.8594151084380381
4	0.9872032455776049
5	0.9785060923727577
6	0.9500454749597613
7	0.9190605421505316
8	0.8954843419896977
9	0.8659543248698535
10	0.8480813564241999
11	0.8219825011080183
12	0.8155219492400089
13	0.7890277116195016
14	0.7757493995339669
15	0.7606935168013853
16	0.7492816812546966
17	0.7393164353449936
18	0.7241994993156179
19	0.7135175545044872
20	0.710099067910553
21	0.6912013547652213
22	0.6883053819236853
23	0.6792338399021217
24	0.6783891225714818
25	0.6744439766535064
26	0.6678431143846049
27	0.6612661700038349
28	0.6562627989160436
29	0.6538917582358241
30	0.507918766163804
31	0.48176024610276724
32	0.4754400046356499
33	0.47799803964469745
34	0.46745990281519684
35	0.47247007614968684
36	0.4617419717714305
37	0.4668429864718176
38	0.46092983085633543
39	0.45973175619264395
40	0.4682237999823392
41	0.43321489190201623
42	0.461802320140402
43	0.4368561196433919
44	0.4484965342008854
45	0.4364663073245217
46	0.4264597324535365
47	0.4329345204946025
48	0.42205886664750325
49	0.4306715468845099
50	0.42092358303801786
51	0.42863009843375066
52	0.4113958561245133
53	0.4169817654525532
54	0.4136623606619323
55	0.40921768363174577
56	0.41765280990192044
57	0.41740917410615763
58	0.4097233661414717
59	0.39423826708436926
60	0.31276872268189554
61	0.31709018338214406
62	0.29812395913750317
63	0.30499395508976546
64	0.31501964264361143
65	0.29669377889931964
66	0.2938692126985249
67	0.2903559315959206
68	0.28644483005794724
69	0.2944667174497529
70	0.28811362050378414
71	0.29302679573940804
72	0.278153356822098
73	0.28941318299383156
74	0.2833168067400108
75	0.28763297842362956
76	0.2794185672002985
77	0.2853595986295387
78	0.2787403991288694
79	0.27561330139789436
80	0.27056544696164253
81	0.27591486989765823
82	0.2779541715141148
83	0.2808227461793691
84	0.27225296150731004
85	0.27795164141318074
86	0.2703513816627852
87	0.26830350819146237
88	0.2717004970402059
89	0.25998664714033953
90	0.22491912366560354
91	0.22573178846512915
92	0.21205648305394764
93	0.19990063295759203
94	0.22015018518204274
95	0.21249926894369636
96	0.2050804502766608
97	0.2087977948262716
98	0.21086981859239165
99	0.20563727911666532
100	0.19289368785955868
101	0.18669716164927044
102	0.19943279366644903
103	0.20252602685557303
104	0.18338915804291472
105	0.20222047174735294
106	0.19783022363320032
107	0.19309212014917523
108	0.19125891007635448
109	0.20756796541649972
110	0.19289348378320179
111	0.17671693551837636
112	0.19767890008800018
113	0.19839544899647346
114	0.17763075375896129
115	0.1929374809669869
116	0.19541848610009988
117	0.1829029606212207
118	0.20059305919653467
119	0.1769152177912195
120	0.07868959518063746
121	0.06837094560637118
122	0.06968221441864053
123	0.06469214251419753
124	0.08626651245674304
125	0.09532830596703779
126	0.06243225755265264
127	0.07380069071865257
128	0.08112823796551437
129	0.07973025626290942
130	0.07389596180128091
131	0.09696171706532845
132	0.06772205037186327
133	0.07577182026639523
134	0.08260086772408422
135	0.07144976114851835
136	0.10913537838317626
137	0.0714776563283075
138	0.084911274419421
139	0.07845125952020973
140	0.08149553704089807
141	0.07642039487702901
142	0.0996224406488535
143	0.08687764862695199
144	0.07510123726652215
145	0.09956897779956193
146	0.08950053913223431
147	0.07101788599451389
148	0.08917918027488186
149	0.09358385568627578
150	0.030277045419239593
151	0.015706116377668992
152	0.00731094488668639
153	0.004649812979546263
154	0.0028741577529417506
155	0.0022931619301078663
156	0.0021125711915244007
157	0.0014482441083158908
158	0.0012416037772704734
159	0.0013337107139307282
160	0.001071646942294386
161	0.0010743028586408805
162	0.000890716017001187
163	0.0008586418992557499
164	0.000800884672073776
165	0.0007252911009136206
166	0.000709601931775327
167	0.0007314747115677518
168	0.0007305912518798781
169	0.0006679706188747088
170	0.000612127977986689
171	0.0005757400419969765
172	0.0005723893338882262
173	0.0005889882350994317
174	0.0005883518302732188
175	0.0005478158476985777
176	0.0005601192490704468
177	0.0005333406770380947
178	0.0005670273413761373
179	0.0005393930627262372
180	0.0005096631082411393
181	0.0005840785596195175
182	0.000481684178718642
183	0.0004892608467855698
184	0.0004719692188442525
185	0.00046031480010323787
186	0.00044733972404488004
187	0.0004432262738754549
188	0.0004523359506320723
189	0.00044577253521378376
190	0.00041919667869234634
191	0.0004208904291774668
192	0.00040550567687589134
193	0.0003995486569222863
194	0.0003897517153164348
195	0.0003953773430530744
196	0.0003710452410558601
197	0.0003528677977283921
198	0.0003727372732612512
199	0.0003873826463229221
200	0.00035044052915009276
201	0.0003637809896945258
202	0.00035592880281036163
203	0.0003395643266637826
204	0.000349362679321588
205	0.0003797496690431519
206	0.0003346025536897952
207	0.0003437794314142402
208	0.00032597267077259166
209	0.0003313340134355966
210	0.00032713594119948195
211	0.000318713977684617
212	0.0003072126665288973
213	0.0003106420122571123
214	0.0003189818905023358
215	0.0003301954684618865
216	0.0003362231698590438
217	0.0003193117795920576
218	0.0003210450610806308
219	0.00031120343623734065
220	0.0003160233074939712
221	0.00030758508792667487
222	0.0003128499370631035
223	0.000340907946642836
224	0.00031515116644207427
225	0.00031423883638707944
226	0.00033238439412360004
227	0.0003115406896382489
228	0.00028899029652645236
229	0.0002987615740061571
230	0.00032625654149595693
231	0.0003121607565342465
232	0.0003062779251846325
233	0.00029376711916116537
234	0.00029623395335488974
235	0.00029663307591677285
236	0.00030250859033266356
237	0.0003215041714753179
238	0.00029476195053659534
239	0.00029492597276543783
