BatchIdx	TestPerBatchMean
118	0.8005746603012085
119	0.9755004644393921
120	0.7459118962287903
121	0.7953593730926514
122	0.7286301851272583
123	0.7775099277496338
124	0.7677014470100403
125	0.7697113752365112
126	0.7943845987319946
127	0.700529158115387
128	0.6949740052223206
129	0.7580429315567017
130	0.7500405311584473
131	0.8089535236358643
132	0.7551075220108032
133	0.7564586400985718
134	0.7291991710662842
135	0.7432745099067688
136	0.8458290696144104
137	0.692371129989624
138	0.7661381363868713
139	0.8074503540992737
140	0.6357403993606567
141	0.7043705582618713
142	0.6748453974723816
143	0.7209248542785645
144	0.6785500049591064
145	0.6966548562049866
146	0.7318219542503357
147	0.6182237863540649
148	0.6856513023376465
149	0.6588336229324341
150	0.6731960773468018
151	0.6994839906692505
152	0.6945669054985046
153	0.6702635884284973
154	0.6612242460250854
155	0.6411901712417603
156	0.6997657418251038
157	0.6791343688964844
158	0.6838431358337402
159	0.7668634057044983
160	0.578109622001648
161	0.6684720516204834
162	0.6380215287208557
163	0.6969202756881714
164	0.6689497828483582
165	0.6890944838523865
166	0.6658588647842407
167	0.620769739151001
168	0.5658976435661316
169	0.6593123078346252
170	0.7069718241691589
171	0.6841375827789307
172	0.6012533903121948
173	0.6966190338134766
174	0.6596534252166748
175	0.6005959510803223
176	0.7193766236305237
177	0.5987802743911743
178	0.6670929193496704
179	0.6665952205657959
180	0.7897502779960632
181	0.7793272137641907
182	0.7860305905342102
183	0.8444278240203857
184	0.8803310394287109
185	0.7636591196060181
186	0.8293567895889282
187	0.7960166931152344
188	0.8357325196266174
189	0.8705536127090454
190	0.8155734539031982
191	0.8542250394821167
192	0.8395768404006958
193	0.8233616948127747
194	0.7711226940155029
195	0.812079906463623
196	0.9672089219093323
197	0.8758760690689087
198	0.8060579299926758
199	0.8523514866828918
200	0.5879588723182678
201	0.6241970658302307
202	0.6072675585746765
203	0.6771878600120544
204	0.6481539011001587
205	0.6087805032730103
206	0.6352894306182861
207	0.6000323295593262
208	0.6067813634872437
209	0.5878055095672607
210	0.5787419080734253
211	0.6647617816925049
212	0.5796008706092834
213	0.6502363681793213
214	0.6359376907348633
215	0.5308367013931274
216	0.6617382764816284
217	0.5712522864341736
218	0.6423842310905457
219	0.6681268215179443
220	0.5671161413192749
221	0.5718749761581421
222	0.540785551071167
223	0.5846230983734131
224	0.6677805185317993
225	0.5946361422538757
226	0.6031354069709778
227	0.49941834807395935
228	0.5364533066749573
229	0.5580806732177734
230	0.5939279198646545
231	0.5728519558906555
232	0.5704730749130249
233	0.562486469745636
234	0.616633415222168
235	0.5655312538146973
236	0.6112817525863647
237	0.5730310678482056
238	0.5725088715553284
239	0.6075519323348999
240	0.5657514333724976
241	0.5987303853034973
242	0.5295791625976562
243	0.6539022922515869
244	0.7088031768798828
245	0.6143956184387207
246	0.6702090501785278
247	0.5639775395393372
248	0.594627857208252
249	0.5229747295379639
250	0.6388165950775146
251	0.6589033603668213
252	0.5557140111923218
253	0.6037222743034363
254	0.6735259294509888
255	0.5390939712524414
256	0.571711540222168
257	0.6320266127586365
258	0.5876764059066772
259	0.6080470085144043
260	0.4845670461654663
261	0.5011916756629944
262	0.5102820992469788
263	0.5759322643280029
264	0.5881714820861816
265	0.5536371469497681
266	0.5914697647094727
267	0.5211539268493652
268	0.522495448589325
269	0.5522270798683167
270	0.5890213251113892
271	0.5797412395477295
272	0.5779522061347961
273	0.5290653109550476
274	0.5326777696609497
275	0.4914321303367615
276	0.6190342903137207
277	0.5278548002243042
278	0.5231292247772217
279	0.5605810880661011
280	0.5910711884498596
281	0.6137987375259399
282	0.6696397662162781
283	0.6440593004226685
284	0.7216959595680237
285	0.6723899841308594
286	0.7013561725616455
287	0.6692785024642944
288	0.62312912940979
289	0.6778546571731567
290	0.7253339290618896
291	0.6456922292709351
292	0.6596916317939758
293	0.7546120882034302
294	0.6695148944854736
295	0.6537235975265503
296	0.776267409324646
297	0.6345168352127075
298	0.6429697871208191
299	0.73811274766922
300	0.7493847608566284
301	0.7579249143600464
302	0.7399283051490784
303	0.821631669998169
304	0.8348958492279053
305	0.8056596517562866
306	0.7591161727905273
307	0.8024061918258667
308	0.7979550361633301
309	0.7661764621734619
310	0.764859676361084
311	0.778491735458374
312	0.7318898439407349
313	0.8672965168952942
314	0.7896878719329834
315	0.7633185386657715
316	0.8915227055549622
317	0.8345205783843994
318	0.8141758441925049
319	0.7772787809371948
320	0.5232641696929932
321	0.5533134341239929
322	0.5127937197685242
323	0.5974083542823792
324	0.6468782424926758
325	0.5238977670669556
326	0.5200541019439697
327	0.5602263808250427
328	0.6014348268508911
329	0.5303103923797607
330	0.5500312447547913
331	0.5687433481216431
332	0.5466740131378174
333	0.6041393280029297
334	0.5311549305915833
335	0.5567451119422913
336	0.6342628598213196
337	0.5242971777915955
338	0.6613960266113281
339	0.5641685128211975
340	0.6052781343460083
341	0.6320202350616455
342	0.7133595943450928
343	0.7940077185630798
344	0.6979235410690308
345	0.670311689376831
346	0.7035757303237915
347	0.6856712102890015
348	0.6430943012237549
349	0.739480197429657
350	0.6915632486343384
351	0.6801169514656067
352	0.7329497337341309
353	0.7777049541473389
354	0.6764683723449707
355	0.6110274791717529
356	0.7259652018547058
357	0.5679288506507874
358	0.696652889251709
359	0.8589015603065491
360	0.6760450601577759
361	0.7187900543212891
362	0.7200790643692017
363	0.7345115542411804
364	0.8030357956886292
365	0.8481574058532715
366	0.7704225778579712
367	0.7371398210525513
368	0.733681857585907
369	0.7638367414474487
370	0.7870210409164429
371	0.7661826610565186
372	0.752711296081543
373	0.6897950172424316
374	0.7825543880462646
375	0.7324830293655396
376	0.8096009492874146
377	0.7753604650497437
378	0.786346435546875
379	0.6501054763793945
380	0.6177694797515869
381	0.622683048248291
382	0.7498613595962524
383	0.735371470451355
384	0.8093852400779724
385	0.6642024517059326
386	0.7159706950187683
387	0.6633564829826355
388	0.7261728048324585
389	0.6300876140594482
390	0.7731962203979492
391	0.7001343965530396
392	0.6230496764183044
393	0.7258230447769165
394	0.7119887471199036
395	0.6618096828460693
396	0.7327327728271484
397	0.6598230600357056
398	0.6665672063827515
399	0.7619062066078186
400	0.42379605770111084
401	0.46243587136268616
402	0.4314239025115967
403	0.4920463263988495
404	0.5208683013916016
405	0.4496515393257141
406	0.5056943893432617
407	0.4967834949493408
408	0.5036820769309998
409	0.46319690346717834
410	0.5327785015106201
411	0.4735950529575348
412	0.43164193630218506
413	0.4854773283004761
414	0.5239972472190857
415	0.4540882110595703
416	0.5151746869087219
417	0.4120625853538513
418	0.43999820947647095
419	0.5153830051422119
420	0.5119286775588989
421	0.4619423747062683
422	0.5263344049453735
423	0.524600625038147
424	0.6102141737937927
425	0.5327330231666565
426	0.4709160327911377
427	0.4686441123485565
428	0.5464051961898804
429	0.49560534954071045
430	0.490967720746994
431	0.5316687822341919
432	0.46964532136917114
433	0.5288891196250916
434	0.48819324374198914
435	0.4683787226676941
436	0.5560078620910645
437	0.4477417767047882
438	0.48334765434265137
439	0.4888778030872345
440	0.4915969967842102
441	0.5358330011367798
442	0.6022621393203735
443	0.5495239496231079
444	0.584861695766449
445	0.5444574356079102
446	0.5745929479598999
447	0.5071274042129517
448	0.5608478784561157
449	0.5487266182899475
450	0.5816136598587036
451	0.5840100049972534
452	0.5290663242340088
453	0.6107888221740723
454	0.5451418161392212
455	0.5128093957901001
456	0.5692797303199768
457	0.5159289836883545
458	0.5589214563369751
459	0.5607476234436035
460	0.5901414155960083
461	0.6253122091293335
462	0.5330949425697327
463	0.6536071300506592
464	0.6823914051055908
465	0.6348734498023987
466	0.6296529173851013
467	0.6164155602455139
468	0.5992370247840881
469	0.6678380966186523
470	0.6482187509536743
471	0.6234050989151001
472	0.6119067668914795
473	0.651739776134491
474	0.6243780851364136
475	0.5453901886940002
476	0.7253603935241699
477	0.5138300657272339
478	0.6533510684967041
479	0.6816406846046448
480	0.619524359703064
481	0.5639344453811646
482	0.592931866645813
483	0.6793675422668457
484	0.6163400411605835
485	0.5778169631958008
486	0.6339264512062073
487	0.5607641339302063
488	0.5971788167953491
489	0.6157383918762207
490	0.6708149313926697
491	0.7519999742507935
492	0.5874429941177368
493	0.6298321485519409
494	0.6228103041648865
495	0.6672384142875671
496	0.6796741485595703
497	0.6890281438827515
498	0.661678671836853
499	0.6445834040641785
500	0.6947206258773804
501	0.5467853546142578
502	0.5786293745040894
503	0.6612424850463867
504	0.5756553411483765
505	0.5972608923912048
506	0.7132406234741211
507	0.5837689638137817
508	0.6062450408935547
509	0.5330052971839905
510	0.6816434860229492
511	0.6621436476707458
512	0.5995638370513916
513	0.6043578386306763
514	0.6271562576293945
515	0.5339306592941284
516	0.6697744131088257
517	0.619113564491272
518	0.6160671710968018
519	0.6794506907463074
520	0.4286428689956665
521	0.48276352882385254
522	0.44900786876678467
523	0.5089809894561768
524	0.5432381629943848
525	0.44090157747268677
526	0.48056188225746155
527	0.4620634615421295
528	0.4779384434223175
529	0.39723482728004456
530	0.4691736102104187
531	0.48224881291389465
532	0.3888486921787262
533	0.48514384031295776
534	0.48152512311935425
535	0.43606624007225037
536	0.5361928939819336
537	0.4534408748149872
538	0.4602524936199188
539	0.5087217092514038
540	0.5052900314331055
541	0.5854480266571045
542	0.5561477541923523
543	0.6318403482437134
544	0.5451338887214661
545	0.6256197094917297
546	0.5447412133216858
547	0.5643104314804077
548	0.5374497771263123
549	0.5793689489364624
550	0.6103123426437378
551	0.5498330593109131
552	0.598992109298706
553	0.5847776532173157
554	0.45797911286354065
555	0.4904037117958069
556	0.5897030830383301
557	0.5332890748977661
558	0.5828233957290649
559	0.5538918375968933
560	0.5279719233512878
561	0.5261204838752747
562	0.6256901025772095
563	0.5969704389572144
564	0.5736303329467773
565	0.5998176336288452
566	0.6219692826271057
567	0.5471968650817871
568	0.5347638130187988
569	0.5726224184036255
570	0.5941779017448425
571	0.6201359033584595
572	0.5164440274238586
573	0.6346925497055054
574	0.5966029763221741
575	0.5819133520126343
576	0.6331885457038879
577	0.5450471639633179
578	0.5432581901550293
579	0.5950576066970825
580	0.41977453231811523
581	0.43980881571769714
582	0.42432641983032227
583	0.5062177181243896
584	0.5533145070075989
585	0.44269534945487976
586	0.48029935359954834
587	0.49408069252967834
588	0.4553063213825226
589	0.49709534645080566
590	0.4624815583229065
591	0.513527512550354
592	0.42139482498168945
593	0.44393905997276306
594	0.4548235237598419
595	0.4249071478843689
596	0.4615691006183624
597	0.4018820524215698
598	0.37912994623184204
599	0.4499874711036682
600	0.496493935585022
601	0.4909452497959137
602	0.39456498622894287
603	0.5414584279060364
604	0.6049820184707642
605	0.45396679639816284
606	0.5477175116539001
607	0.5183666944503784
608	0.46574801206588745
609	0.47324085235595703
610	0.49455612897872925
611	0.48663508892059326
612	0.47597023844718933
613	0.5286128520965576
614	0.5092106461524963
615	0.47326892614364624
616	0.5570666790008545
617	0.5608311295509338
618	0.5811935663223267
619	0.5066762566566467
620	0.5593904256820679
621	0.43150946497917175
622	0.4793911576271057
623	0.5063995122909546
624	0.5710699558258057
625	0.5413897037506104
626	0.5053061842918396
627	0.567785382270813
628	0.4671732783317566
629	0.5037428140640259
630	0.5543727874755859
631	0.5466195940971375
632	0.49751511216163635
633	0.557742714881897
634	0.5815300941467285
635	0.48715740442276
636	0.6301363706588745
637	0.519389271736145
638	0.5177806615829468
639	0.5860667824745178
640	0.3959171175956726
641	0.46779298782348633
642	0.4538688659667969
643	0.55130934715271
644	0.5893986225128174
645	0.47258228063583374
646	0.549629271030426
647	0.5298117399215698
648	0.456550657749176
649	0.4867720603942871
650	0.48233741521835327
651	0.4917624592781067
652	0.45591795444488525
653	0.46003615856170654
654	0.4209492802619934
655	0.4423072338104248
656	0.5166181325912476
657	0.44327229261398315
658	0.4167260527610779
659	0.5273208618164062
660	0.4084744453430176
661	0.39973184466362
662	0.4167603850364685
663	0.4847266674041748
664	0.5273193120956421
665	0.4164222776889801
666	0.4305553436279297
667	0.49473464488983154
668	0.5320370197296143
669	0.4695066809654236
670	0.48885488510131836
671	0.5016742944717407
672	0.4074552357196808
673	0.481456995010376
674	0.42752039432525635
675	0.47858044505119324
676	0.5499699115753174
677	0.3838140666484833
678	0.3780096173286438
679	0.5647992491722107
680	0.385456383228302
681	0.4125625789165497
682	0.49406111240386963
683	0.4548654556274414
684	0.5172544717788696
685	0.4370175302028656
686	0.4816361665725708
687	0.47955188155174255
688	0.4576430320739746
689	0.4689345359802246
690	0.4601382613182068
691	0.4640691876411438
692	0.41229838132858276
693	0.5201653242111206
694	0.5341758728027344
695	0.4422455430030823
696	0.5022985935211182
697	0.4610053300857544
698	0.45694899559020996
699	0.5430434942245483
700	0.4406554102897644
701	0.39944109320640564
702	0.479427307844162
703	0.5067983269691467
704	0.5392712950706482
705	0.4312724471092224
706	0.527188777923584
707	0.4690456986427307
708	0.43783295154571533
709	0.46079573035240173
710	0.4667043387889862
711	0.4841426610946655
712	0.4375861883163452
713	0.5699359178543091
714	0.4443660378456116
715	0.43439045548439026
716	0.40603315830230713
717	0.4384547173976898
718	0.4544034004211426
719	0.5549736618995667
720	0.44993096590042114
721	0.4441986083984375
722	0.4370928406715393
723	0.5648577213287354
724	0.5367293357849121
725	0.45641517639160156
726	0.4431104362010956
727	0.48739534616470337
728	0.49671298265457153
729	0.4692152142524719
730	0.47252142429351807
731	0.5282904505729675
732	0.46150892972946167
733	0.5402325987815857
734	0.4329664707183838
735	0.41647613048553467
736	0.4669358730316162
737	0.4132249653339386
738	0.4659750759601593
739	0.4883737564086914
740	0.3906927704811096
741	0.3963238596916199
742	0.37305378913879395
743	0.4687626361846924
744	0.48687219619750977
745	0.43635499477386475
746	0.4430961608886719
747	0.434506893157959
748	0.44898900389671326
749	0.40682798624038696
750	0.4364403188228607
751	0.45086896419525146
752	0.38296079635620117
753	0.5039021968841553
754	0.4153409004211426
755	0.3551390767097473
756	0.4769485592842102
757	0.32816725969314575
758	0.4450960159301758
759	0.45132026076316833
760	0.41043564677238464
761	0.4472208321094513
762	0.45036378502845764
763	0.5055447220802307
764	0.49911391735076904
765	0.43326398730278015
766	0.4737410545349121
767	0.4610453248023987
768	0.5039137005805969
769	0.4776563346385956
770	0.45839381217956543
771	0.4333554208278656
772	0.4505004584789276
773	0.4757682681083679
774	0.4011329710483551
775	0.42657530307769775
776	0.49774083495140076
777	0.4015887379646301
778	0.4699360132217407
779	0.448248028755188
780	0.3730449080467224
781	0.4399820566177368
782	0.43424251675605774
783	0.4602409601211548
784	0.49658679962158203
785	0.4036521911621094
786	0.4226955771446228
787	0.44385865330696106
788	0.47108951210975647
789	0.3596518337726593
790	0.4400953948497772
791	0.446830153465271
792	0.4253409206867218
793	0.47286415100097656
794	0.436637282371521
795	0.3893008232116699
796	0.46110641956329346
797	0.4367549419403076
798	0.502504825592041
799	0.5191631317138672
800	0.4365622401237488
801	0.4139505922794342
802	0.45091143250465393
803	0.4690248668193817
804	0.4968373775482178
805	0.4600563049316406
806	0.6051344871520996
807	0.5052328109741211
808	0.47693881392478943
809	0.4654265344142914
810	0.4820276200771332
811	0.4753282070159912
812	0.4665304124355316
813	0.4945598542690277
814	0.46285149455070496
815	0.3861866593360901
816	0.517924964427948
817	0.42366254329681396
818	0.4677426815032959
819	0.4935418367385864
820	0.3884255886077881
821	0.3797198534011841
822	0.41491666436195374
823	0.5008344650268555
824	0.5041841268539429
825	0.4441571533679962
826	0.4371223449707031
827	0.4827417731285095
828	0.5032147765159607
829	0.38510972261428833
830	0.44293543696403503
831	0.4521309733390808
832	0.42115518450737
833	0.4746483564376831
834	0.46410071849823
835	0.3530268669128418
836	0.5328400135040283
837	0.43694594502449036
838	0.4259036183357239
839	0.47758159041404724
840	0.4242793321609497
841	0.4511517584323883
842	0.44432246685028076
843	0.579190731048584
844	0.45278313755989075
845	0.4677552580833435
846	0.42037433385849
847	0.4986056685447693
848	0.4267711639404297
849	0.46718835830688477
850	0.4602857232093811
851	0.5184444189071655
852	0.4194713234901428
853	0.5495970249176025
854	0.4326530396938324
855	0.3945678770542145
856	0.5417211651802063
857	0.4187414050102234
858	0.45100659132003784
859	0.548938512802124
860	0.4799010157585144
861	0.4615328311920166
862	0.4261549115180969
863	0.47929447889328003
864	0.5079425573348999
865	0.44593700766563416
866	0.4569053649902344
867	0.46211421489715576
868	0.4514927864074707
869	0.4080815315246582
870	0.4852678179740906
871	0.4275224208831787
872	0.43850141763687134
873	0.4306856393814087
874	0.40993940830230713
875	0.39610791206359863
876	0.5048757195472717
877	0.34450653195381165
878	0.44175195693969727
879	0.4997033476829529
880	0.4146874248981476
881	0.4153648614883423
882	0.41714078187942505
883	0.5063593983650208
884	0.44224029779434204
885	0.44300606846809387
886	0.5113579034805298
887	0.42411357164382935
888	0.39269277453422546
889	0.4076448082923889
890	0.4617430567741394
891	0.47899383306503296
892	0.41301101446151733
893	0.45116984844207764
894	0.4468594193458557
895	0.39473357796669006
896	0.5365037322044373
897	0.3897121846675873
898	0.413893461227417
899	0.49949949979782104
900	0.5321289300918579
901	0.5021090507507324
902	0.5084514617919922
903	0.598054051399231
904	0.6180130839347839
905	0.54878830909729
906	0.592582106590271
907	0.5132043361663818
908	0.5233100056648254
909	0.5645033717155457
910	0.5757930278778076
911	0.5427546501159668
912	0.5392045974731445
913	0.6185646653175354
914	0.5377976894378662
915	0.48985034227371216
916	0.6624445915222168
917	0.442669153213501
918	0.5234922766685486
919	0.6469655632972717
920	0.38834908604621887
921	0.3885349631309509
922	0.4663306176662445
923	0.39114508032798767
924	0.4577227830886841
925	0.4495806396007538
926	0.43466269969940186
927	0.4012733995914459
928	0.4170021414756775
929	0.43734368681907654
930	0.4139373004436493
931	0.3885417580604553
932	0.3964478373527527
933	0.48710018396377563
934	0.4225967526435852
935	0.4083625376224518
936	0.457048237323761
937	0.3246920108795166
938	0.37576162815093994
939	0.4967487156391144
940	0.3645083010196686
941	0.36316025257110596
942	0.3119143843650818
943	0.41203680634498596
944	0.4586176872253418
945	0.34694087505340576
946	0.40683576464653015
947	0.3870227336883545
948	0.3840882182121277
949	0.3079821765422821
950	0.41642409563064575
951	0.40293318033218384
952	0.38715052604675293
953	0.3834967017173767
954	0.3792971968650818
955	0.3238682150840759
956	0.4487398862838745
957	0.37163859605789185
958	0.39696818590164185
959	0.42433029413223267
960	0.3917636275291443
961	0.46594512462615967
962	0.39932140707969666
963	0.48287731409072876
964	0.49156445264816284
965	0.45299768447875977
966	0.42952191829681396
967	0.44746115803718567
968	0.4222605228424072
969	0.42172688245773315
970	0.3739781379699707
971	0.47744467854499817
972	0.39547964930534363
973	0.46896541118621826
974	0.4027731120586395
975	0.36630186438560486
976	0.45718908309936523
977	0.3941899836063385
978	0.4537005126476288
979	0.5179806351661682
980	0.5300697088241577
981	0.5094928741455078
982	0.5148206949234009
983	0.5838972330093384
984	0.5972131490707397
985	0.5285390615463257
986	0.5645997524261475
987	0.5360484719276428
988	0.4944227933883667
989	0.5749154090881348
990	0.5916216373443604
991	0.5822679996490479
992	0.5023312568664551
993	0.5748577117919922
994	0.5541526675224304
995	0.5116087794303894
996	0.5912985801696777
997	0.4825482964515686
998	0.5153803825378418
999	0.6080957055091858
1000	0.5381743311882019
1001	0.424238920211792
1002	0.4452363848686218
1003	0.48685604333877563
1004	0.553916335105896
1005	0.4149918258190155
1006	0.4717024564743042
1007	0.4646179676055908
1008	0.48761528730392456
1009	0.39841294288635254
1010	0.48900410532951355
1011	0.43417710065841675
1012	0.4790131747722626
1013	0.5491441488265991
1014	0.48053693771362305
1015	0.4057024121284485
1016	0.5363664627075195
1017	0.45464158058166504
1018	0.47442626953125
1019	0.4803202152252197
1020	0.3982052803039551
1021	0.44078943133354187
1022	0.47064143419265747
1023	0.4318051338195801
1024	0.5425222516059875
1025	0.4719390571117401
1026	0.4553101658821106
1027	0.4808666408061981
1028	0.4235987365245819
1029	0.4013577997684479
1030	0.41792550683021545
1031	0.4349859058856964
1032	0.4606866240501404
1033	0.5427241325378418
1034	0.46387431025505066
1035	0.4653067886829376
1036	0.5248713493347168
1037	0.44358375668525696
1038	0.4539496898651123
1039	0.46387946605682373
1040	0.39770442247390747
1041	0.4431699514389038
1042	0.439632773399353
1043	0.4455753266811371
1044	0.5268052816390991
1045	0.37607240676879883
1046	0.44267338514328003
1047	0.4465142488479614
1048	0.4971213936805725
1049	0.4639710485935211
1050	0.4481341242790222
1051	0.46712473034858704
1052	0.36940252780914307
1053	0.4688762426376343
1054	0.43016183376312256
1055	0.365892618894577
1056	0.5361524224281311
1057	0.42471498250961304
1058	0.3956828713417053
1059	0.5226693153381348
1060	0.43738436698913574
1061	0.3905133008956909
1062	0.41601258516311646
1063	0.4953451156616211
1064	0.5347633361816406
1065	0.4873042106628418
1066	0.4588145911693573
1067	0.4571336805820465
1068	0.4419907331466675
1069	0.39982497692108154
1070	0.4355180561542511
1071	0.4698052406311035
1072	0.37022238969802856
1073	0.4898960590362549
1074	0.43189841508865356
1075	0.37726229429244995
1076	0.4582201838493347
1077	0.411096453666687
1078	0.4568110406398773
1079	0.43956875801086426
1080	0.38080033659935
1081	0.3659713864326477
1082	0.34357354044914246
1083	0.4492682218551636
1084	0.48068010807037354
1085	0.3722606897354126
1086	0.4645317494869232
1087	0.46692007780075073
1088	0.450209379196167
1089	0.358909010887146
1090	0.4019744396209717
1091	0.4002140164375305
1092	0.37405672669410706
1093	0.4610612392425537
1094	0.343284547328949
1095	0.3799234926700592
1096	0.3991391658782959
1097	0.3525599241256714
1098	0.41300076246261597
1099	0.45952537655830383
1100	0.4640200734138489
1101	0.4271645247936249
1102	0.4878574311733246
1103	0.5371845960617065
1104	0.49407315254211426
1105	0.4542914927005768
1106	0.40291649103164673
1107	0.49369290471076965
1108	0.421604186296463
1109	0.4308900535106659
1110	0.4414197504520416
1111	0.4956586956977844
1112	0.39862582087516785
1113	0.5623190402984619
1114	0.5123379230499268
1115	0.4426741302013397
1116	0.5271345376968384
1117	0.40642520785331726
1118	0.5056746006011963
1119	0.5448787212371826
1120	0.39231857657432556
1121	0.4074839949607849
1122	0.3974640369415283
1123	0.45881831645965576
1124	0.47417208552360535
1125	0.38498654961586
1126	0.3566836714744568
1127	0.4585217535495758
1128	0.4034753441810608
1129	0.3950170874595642
1130	0.45515578985214233
1131	0.4611794352531433
1132	0.412697970867157
1133	0.5282067060470581
1134	0.423056960105896
1135	0.3883647918701172
1136	0.4593675136566162
1137	0.3914518356323242
1138	0.44928598403930664
1139	0.5506801605224609
1140	0.3962109684944153
1141	0.4566800594329834
1142	0.42340365052223206
1143	0.44425272941589355
1144	0.5594804286956787
1145	0.39585888385772705
1146	0.45517516136169434
1147	0.4259604215621948
1148	0.4178120493888855
1149	0.4568747878074646
1150	0.4503350257873535
1151	0.4804712235927582
1152	0.4236375391483307
1153	0.45775043964385986
1154	0.47066089510917664
1155	0.4189157485961914
1156	0.46126291155815125
1157	0.3910940885543823
1158	0.4209374189376831
1159	0.4329465329647064
1160	0.48315727710723877
1161	0.5350419282913208
1162	0.4465445876121521
1163	0.5816720724105835
1164	0.5781428813934326
1165	0.4718661606311798
1166	0.46665796637535095
1167	0.526465654373169
1168	0.4772380590438843
1169	0.5764710903167725
1170	0.5009294748306274
1171	0.503520667552948
1172	0.43980517983436584
1173	0.5404455661773682
1174	0.4344159960746765
1175	0.5058231353759766
1176	0.5276359915733337
1177	0.45197001099586487
1178	0.5080591440200806
1179	0.5620574951171875
1180	0.3616781234741211
1181	0.3645210862159729
1182	0.30866003036499023
1183	0.427896648645401
1184	0.4357322156429291
1185	0.3626883625984192
1186	0.4371934235095978
1187	0.4297824800014496
1188	0.480297714471817
1189	0.3891686201095581
1190	0.3813125789165497
1191	0.39866793155670166
1192	0.30987340211868286
1193	0.4034714698791504
1194	0.37510326504707336
1195	0.37324023246765137
1196	0.4327402710914612
1197	0.3313544988632202
1198	0.38470301032066345
1199	0.38675639033317566
1200	0.3203181028366089
1201	0.3354409337043762
1202	0.3552299439907074
1203	0.43729522824287415
1204	0.4517073929309845
1205	0.3456535339355469
1206	0.42884010076522827
1207	0.41476303339004517
1208	0.4572913944721222
1209	0.35406333208084106
1210	0.38879042863845825
1211	0.36673641204833984
1212	0.274353951215744
1213	0.41326427459716797
1214	0.33920371532440186
1215	0.3368288278579712
1216	0.43369096517562866
1217	0.2840248942375183
1218	0.35364973545074463
1219	0.39095425605773926
1220	0.3802858591079712
1221	0.38547611236572266
1222	0.42043086886405945
1223	0.4557484984397888
1224	0.5766524076461792
1225	0.4201813340187073
1226	0.427338182926178
1227	0.5027177929878235
1228	0.4765886068344116
1229	0.45758962631225586
1230	0.3958660364151001
1231	0.525017499923706
1232	0.3703741729259491
1233	0.47015446424484253
1234	0.4566113352775574
1235	0.35459795594215393
1236	0.449751615524292
1237	0.3579491078853607
1238	0.4350268840789795
1239	0.47477462887763977
1240	0.5257999897003174
1241	0.4144328236579895
1242	0.5344967842102051
1243	0.5954428911209106
1244	0.601050615310669
1245	0.575371265411377
1246	0.6181309223175049
1247	0.631441593170166
1248	0.5728400945663452
1249	0.5724575519561768
1250	0.48095953464508057
1251	0.6264556646347046
1252	0.5499523282051086
1253	0.5542622804641724
1254	0.5750352144241333
1255	0.5496686697006226
1256	0.6272321939468384
