Epoch	TestLoss
251	0.4413126528263092
252	0.4424855217337608
253	0.4416780412197113
254	0.4432884842157364
255	0.4424562707543373
256	0.44400149434804914
257	0.4425588041543961
258	0.4438445344567299
259	0.44409349113702773
260	0.44656277596950533
261	0.4432783454656601
262	0.4447242960333824
263	0.4453472286462784
264	0.444364233314991
265	0.4460222765803337
266	0.4474073588848114
267	0.4455295458436012
268	0.4440560877323151
269	0.4471747845411301
270	0.4466548278927803
271	0.44560328125953674
272	0.4470303148031235
273	0.4474073812365532
274	0.4476394772529602
275	0.4475867569446564
276	0.4460590973496437
277	0.4468386977910995
278	0.4462407723069191
279	0.44669626355171205
280	0.44757889658212663
281	0.44734950810670854
282	0.4471858009696007
283	0.4486808210611343
284	0.4485015064477921
285	0.44729140102863313
286	0.44811530560255053
287	0.447692246735096
288	0.4472809538245201
289	0.44819043576717377
290	0.44870503097772596
291	0.4483480766415596
292	0.44857151210308077
293	0.44802935868501664
294	0.4500737816095352
295	0.4503488659858704
296	0.4491268485784531
297	0.45203016102314
298	0.4489526808261871
299	0.4491128847002983
300	0.44962131083011625
