BatchIdx	TestPerBatchStd
0	0.9047772288322449
1	1.007431149482727
2	1.0595028400421143
3	1.0165106058120728
4	0.997046172618866
5	1.0229581594467163
6	1.0240075588226318
7	1.0374460220336914
8	0.9254145622253418
9	1.0541284084320068
10	1.0467420816421509
11	0.9040173888206482
12	0.9562104344367981
13	0.9907785654067993
14	0.9241878390312195
15	0.9499533176422119
16	0.9124180674552917
17	0.9676871299743652
18	0.9886589050292969
19	0.9952657222747803
20	0.6462905406951904
21	0.6806722283363342
22	0.7083059549331665
23	0.6944474577903748
24	0.6775280833244324
25	0.6512603163719177
26	0.697796642780304
27	0.6702058911323547
28	0.6660752892494202
29	0.6943168640136719
30	0.7389813661575317
31	0.6639102101325989
32	0.7583300471305847
33	0.757024347782135
34	0.6397420167922974
35	0.6999650597572327
36	0.7169411778450012
37	0.7218209505081177
38	0.6963443160057068
39	0.7480764389038086
40	0.8977339863777161
41	0.9744793176651001
42	0.9111517071723938
43	1.0348308086395264
44	0.949799656867981
45	0.986732542514801
46	1.0162755250930786
47	1.016406774520874
48	1.027588963508606
49	0.9728951454162598
50	0.9739789962768555
51	0.8830493092536926
52	0.9957681894302368
53	0.9197235107421875
54	0.9285725951194763
55	0.9420766234397888
56	0.9835079908370972
57	1.0426920652389526
58	1.0346606969833374
59	1.0024113655090332
60	1.0799001455307007
61	0.988913893699646
62	0.9865875244140625
63	1.0439022779464722
64	1.0912948846817017
65	1.0041462182998657
66	1.0623043775558472
67	1.016961932182312
68	1.1529960632324219
69	0.9363671541213989
70	0.9687446355819702
71	1.0311733484268188
72	1.0324832201004028
73	1.0438731908798218
74	0.9582197666168213
75	0.961447536945343
76	1.011631965637207
77	0.9999978542327881
78	1.0352566242218018
79	1.0614999532699585
80	1.17082679271698
81	1.1215113401412964
82	1.0543932914733887
83	1.068174123764038
84	1.2280898094177246
85	1.1905525922775269
86	1.152579426765442
87	1.156754732131958
88	1.1572179794311523
89	1.1294389963150024
90	1.0992913246154785
91	1.1249371767044067
92	1.157400369644165
93	1.1478413343429565
94	1.0767236948013306
95	1.1039268970489502
96	1.1207722425460815
97	1.1036180257797241
98	1.2155591249465942
99	1.132370948791504
100	1.040310025215149
101	1.0400290489196777
102	1.1362805366516113
103	1.1002273559570312
104	1.1304194927215576
105	1.1323837041854858
106	1.0578100681304932
107	1.074960470199585
108	1.118499994277954
109	1.046222448348999
110	1.0673235654830933
111	1.1684914827346802
112	1.120216965675354
113	1.161918044090271
114	1.0091571807861328
115	1.014805793762207
116	1.0582516193389893
117	1.1094565391540527
118	1.0522043704986572
119	1.2355444431304932
120	1.0255513191223145
121	1.1017659902572632
122	1.0572527647018433
123	1.0454390048980713
124	1.0928727388381958
125	1.0895103216171265
126	1.1358368396759033
127	0.99406898021698
128	1.055605173110962
129	1.0561232566833496
130	1.0233877897262573
131	1.0678000450134277
132	1.047593116760254
133	1.032997965812683
134	0.9618199467658997
135	1.0427782535552979
136	1.088558554649353
137	1.055439829826355
138	1.0722980499267578
139	1.0463693141937256
140	0.8807110786437988
141	1.0245018005371094
142	0.9772976040840149
143	1.0048010349273682
144	0.9787280559539795
145	0.995531439781189
146	1.0674142837524414
147	0.9229710102081299
148	0.9701504111289978
149	0.9515238404273987
150	0.9418628215789795
151	0.9346096515655518
152	0.9717956781387329
153	0.9272802472114563
154	0.9759730100631714
155	0.9310325980186462
156	0.8921100497245789
157	1.0117928981781006
158	0.9551311135292053
159	1.0164785385131836
160	0.8937604427337646
161	1.0769675970077515
162	1.050603985786438
163	1.1281832456588745
164	1.0899171829223633
165	1.1045233011245728
166	1.1193325519561768
167	1.1091989278793335
168	0.9785545468330383
169	1.066644310951233
170	1.1101758480072021
171	1.0641685724258423
172	0.9798309803009033
173	1.1020020246505737
174	1.0573424100875854
175	0.9300549030303955
176	1.0703061819076538
177	1.0067130327224731
178	1.0639387369155884
179	1.0248130559921265
180	1.227784276008606
181	1.2265300750732422
182	1.1468150615692139
183	1.2715550661087036
184	1.2921526432037354
185	1.141929030418396
186	1.2857435941696167
187	1.2738847732543945
188	1.2952302694320679
189	1.2368829250335693
190	1.1858501434326172
191	1.1595113277435303
192	1.2381415367126465
193	1.2519077062606812
194	1.1637721061706543
195	1.2546191215515137
196	1.364615797996521
197	1.3250983953475952
198	1.1885827779769897
199	1.2354909181594849
200	0.9843605160713196
201	1.142212152481079
202	1.0024405717849731
203	1.116165041923523
204	1.084343433380127
205	1.0415980815887451
206	1.02372145652771
207	1.0249415636062622
208	1.0126057863235474
209	1.0082026720046997
210	0.9609763026237488
211	1.0509674549102783
212	1.0001885890960693
213	1.0311744213104248
214	1.1111817359924316
215	0.9043863415718079
216	1.0615769624710083
217	0.9717493057250977
218	1.0243061780929565
219	1.0632786750793457
220	1.0214035511016846
221	1.0709550380706787
222	1.0161503553390503
223	1.0152932405471802
224	1.1963609457015991
225	1.0138744115829468
226	1.0790139436721802
227	0.920141875743866
228	1.029960036277771
229	1.0357259511947632
230	1.0569236278533936
231	0.9817694425582886
232	1.094132423400879
233	1.0045150518417358
234	1.063454270362854
235	1.0514496564865112
236	1.0603911876678467
237	1.0363562107086182
238	1.0173369646072388
239	0.972079873085022
240	1.0000243186950684
241	1.141753911972046
242	0.9860057234764099
243	1.2331149578094482
244	1.2934478521347046
245	1.0390100479125977
246	1.1861189603805542
247	1.01017427444458
248	1.1754411458969116
249	1.0003628730773926
250	1.1177425384521484
251	1.077003002166748
252	0.9730295538902283
253	1.0431945323944092
254	1.1270376443862915
255	1.0689233541488647
256	0.9979534149169922
257	1.1701527833938599
258	1.097396731376648
259	1.0840632915496826
260	0.9130963087081909
261	0.947968065738678
262	0.9406646490097046
263	1.0195300579071045
264	1.0748664140701294
265	1.0187033414840698
266	1.071292519569397
267	1.0261448621749878
268	1.036125898361206
269	0.9679701328277588
270	1.0116727352142334
271	0.9343350529670715
272	1.0062752962112427
273	0.888710081577301
274	0.9204770922660828
275	0.9200160503387451
276	1.044996976852417
277	0.9678378701210022
278	0.9700663685798645
279	0.9169296026229858
280	1.0360119342803955
281	1.141122579574585
282	1.2036159038543701
283	1.1005628108978271
284	1.304278016090393
285	1.1762696504592896
286	1.1857194900512695
