BatchIdx	TrainPerBatchMean
0	2.4462451934814453
1	2.3187503814697266
2	2.0522584915161133
3	1.984252691268921
4	1.945250391960144
5	1.8091764450073242
6	1.6314198970794678
7	1.6085635423660278
8	1.4812421798706055
9	1.4597233533859253
10	1.4762012958526611
11	1.3624284267425537
12	1.2569386959075928
13	1.2603988647460938
14	0.9557072520256042
15	1.1751033067703247
16	1.0589888095855713
17	0.9893690943717957
18	1.0290601253509521
19	0.9341005086898804
20	0.9157719612121582
21	0.8501172065734863
22	0.8815611600875854
23	0.6867995262145996
24	0.7143301963806152
25	0.9597525596618652
26	0.804092288017273
27	0.841522216796875
28	0.652721643447876
29	0.6453245878219604
30	0.56465083360672
31	0.9479337930679321
32	0.7753567695617676
33	0.6946202516555786
34	0.6826425790786743
35	0.5649383068084717
36	0.7113620042800903
37	0.7513990998268127
38	0.5963423252105713
39	0.5024814009666443
40	0.5956846475601196
41	0.468924343585968
42	0.5688999891281128
43	0.5754054188728333
44	0.5028344988822937
45	0.5207852721214294
46	0.5084958076477051
47	0.5236319899559021
48	0.6050020456314087
49	0.45805126428604126
50	0.415791779756546
51	0.43502894043922424
52	0.5149078369140625
53	0.5868664383888245
54	0.5134890675544739
55	0.5623504519462585
56	0.42930442094802856
57	0.5660684704780579
58	0.5189514756202698
59	0.4770304560661316
60	0.4650767743587494
61	0.46504124999046326
62	0.4484797418117523
63	0.6287170648574829
64	0.479488730430603
65	0.3643876314163208
66	0.7234084606170654
67	0.48695942759513855
68	0.4015617370605469
69	0.4435909390449524
70	0.4870494306087494
71	0.46694111824035645
72	0.4489299952983856
73	0.45200347900390625
74	0.27945420145988464
75	0.4349151849746704
76	0.5048441886901855
77	0.3489762246608734
78	0.426410436630249
79	0.3474714159965515
80	0.414287805557251
81	0.41938936710357666
82	0.6155953407287598
83	0.4650830626487732
84	0.4455890655517578
85	0.3884071707725525
86	0.4055368900299072
87	0.4022538363933563
88	0.43637555837631226
89	0.3141513168811798
90	0.40962186455726624
91	0.3990529179573059
92	0.5073659420013428
93	0.40243929624557495
94	0.28794482350349426
95	0.5509950518608093
96	0.4570235013961792
97	0.3439253270626068
98	0.2791663408279419
99	0.4018511176109314
100	0.30459076166152954
101	0.29238489270210266
102	0.3910854160785675
103	0.5582283735275269
104	0.516503095626831
105	0.3897268772125244
106	0.27238553762435913
107	0.312446653842926
108	0.5121070146560669
109	0.33365845680236816
110	0.4384620487689972
111	0.3269956707954407
112	0.2487339973449707
113	0.3807905316352844
114	0.3372438848018646
115	0.4472646713256836
116	0.47494763135910034
117	0.39661866426467896
118	0.27274012565612793
119	0.2905765175819397
120	0.2677713632583618
121	0.25690922141075134
122	0.31132927536964417
123	0.35046741366386414
124	0.30933254957199097
125	0.2878010869026184
126	0.2892896831035614
127	0.3436394929885864
128	0.2547721862792969
129	0.2634921669960022
130	0.32954224944114685
131	0.39037883281707764
132	0.261052668094635
133	0.2644532322883606
134	0.32410702109336853
135	0.26859810948371887
136	0.468214213848114
137	0.4366346001625061
138	0.17580127716064453
139	0.27077341079711914
140	0.3391200006008148
141	0.38083404302597046
142	0.31235170364379883
143	0.17012155055999756
144	0.3085993528366089
145	0.6128760576248169
146	0.28993159532546997
147	0.2917872667312622
148	0.23701757192611694
149	0.2961558401584625
150	0.18326401710510254
151	0.2639460563659668
152	0.17882072925567627
153	0.35958385467529297
154	0.27575892210006714
155	0.23848964273929596
156	0.2744258642196655
157	0.351134717464447
158	0.3401263654232025
159	0.231599360704422
160	0.34054145216941833
161	0.30533167719841003
162	0.2017768919467926
163	0.29780691862106323
164	0.32694846391677856
165	0.23433852195739746
166	0.1797507107257843
167	0.33053481578826904
168	0.1839209645986557
169	0.3330960273742676
170	0.23771603405475616
171	0.3721553385257721
172	0.25385937094688416
173	0.17798765003681183
174	0.24276596307754517
175	0.20359346270561218
176	0.20236314833164215
177	0.24232685565948486
178	0.15490460395812988
179	0.28337562084198
180	0.3732540011405945
181	0.29395055770874023
182	0.11715330183506012
183	0.27833813428878784
184	0.23425908386707306
185	0.2473333775997162
186	0.22188739478588104
187	0.2536918520927429
188	0.3501216769218445
189	0.23186475038528442
190	0.3116411566734314
191	0.19242212176322937
192	0.28105807304382324
193	0.34667930006980896
194	0.33365994691848755
195	0.3924371898174286
196	0.20154501497745514
197	0.2239823192358017
198	0.1877211481332779
199	0.1753316968679428
200	0.2290583997964859
201	0.374969482421875
202	0.2265039086341858
203	0.26211100816726685
204	0.24366633594036102
205	0.1273651421070099
206	0.20780828595161438
207	0.20869100093841553
208	0.24705341458320618
209	0.15495198965072632
210	0.18575935065746307
211	0.17055894434452057
212	0.14267049729824066
213	0.240001380443573
214	0.09843824803829193
215	0.15854930877685547
216	0.14277945458889008
217	0.10066091269254684
218	0.1229078397154808
219	0.1020909920334816
220	0.1531122922897339
221	0.08621829748153687
222	0.24094921350479126
223	0.18894636631011963
224	0.21771174669265747
225	0.0906844288110733
226	0.06733778119087219
227	0.1554931402206421
228	0.30978816747665405
229	0.134372279047966
230	0.312160849571228
231	0.15556535124778748
232	0.05037454888224602
233	0.11860288679599762
234	0.07002921402454376
235	0.13960382342338562
236	0.20820352435112
237	0.13939444720745087
238	0.10891275107860565
239	0.11992193758487701
240	0.17754381895065308
241	0.18322134017944336
242	0.2783992886543274
243	0.1751670241355896
244	0.1188167929649353
245	0.08789113163948059
246	0.08683928847312927
247	0.15018212795257568
248	0.24489125609397888
249	0.09260548651218414
250	0.1604141891002655
251	0.12273004651069641
252	0.15355437994003296
253	0.2116028368473053
254	0.1072307676076889
255	0.10656027495861053
256	0.26672518253326416
257	0.10926966369152069
258	0.17907604575157166
259	0.11756263673305511
260	0.11286924034357071
261	0.2520812153816223
262	0.15146660804748535
263	0.21499544382095337
264	0.2148532271385193
265	0.10021410882472992
266	0.1416580229997635
267	0.16708043217658997
268	0.13325940072536469
269	0.10158634930849075
270	0.12970848381519318
271	0.08772442489862442
272	0.1291327029466629
273	0.10487492382526398
274	0.1660025417804718
275	0.19245240092277527
276	0.14083155989646912
277	0.15996728837490082
278	0.0941401794552803
279	0.11360988020896912
280	0.2020917534828186
281	0.12192969024181366
282	0.14975497126579285
283	0.10755464434623718
284	0.24875152111053467
285	0.16338184475898743
286	0.12781673669815063
287	0.08605049550533295
288	0.08563679456710815
289	0.09261789917945862
290	0.1305651217699051
291	0.13211052119731903
292	0.13740673661231995
293	0.16482409834861755
294	0.09922584891319275
295	0.20993207395076752
296	0.11023876070976257
297	0.17092010378837585
298	0.09864695370197296
299	0.1113780215382576
300	0.18864965438842773
301	0.10056328773498535
302	0.06248010694980621
303	0.1516418755054474
304	0.15425805747509003
305	0.11182637512683868
306	0.15234576165676117
307	0.17708928883075714
308	0.16052189469337463
309	0.15612474083900452
310	0.14568457007408142
311	0.06471968442201614
312	0.1545690894126892
313	0.1464914083480835
314	0.1620691418647766
315	0.12297137081623077
316	0.13241662085056305
317	0.10208970308303833
318	0.1381082534790039
319	0.1088746190071106
320	0.13196870684623718
321	0.1340024173259735
322	0.14382803440093994
323	0.14164571464061737
324	0.13010889291763306
325	0.15678593516349792
326	0.15287426114082336
327	0.224378764629364
328	0.2259272038936615
329	0.11492209881544113
330	0.10569097101688385
331	0.17085818946361542
332	0.11026350408792496
333	0.0806816965341568
334	0.09225856512784958
335	0.1565801054239273
336	0.10450952500104904
337	0.17149166762828827
338	0.18429939448833466
339	0.16302016377449036
340	0.1032206267118454
341	0.13335704803466797
342	0.17274819314479828
343	0.14872750639915466
344	0.18761955201625824
345	0.15841610729694366
346	0.1690518707036972
347	0.12040785700082779
348	0.21022513508796692
349	0.2199939638376236
350	0.13829004764556885
351	0.11276672780513763
352	0.18536227941513062
353	0.09934280067682266
354	0.09829646348953247
355	0.14345026016235352
356	0.18226027488708496
357	0.07803459465503693
358	0.09020872414112091
359	0.09579363465309143
360	0.07785087823867798
361	0.11955630034208298
362	0.1515047252178192
363	0.1037645936012268
364	0.07549142092466354
365	0.06172643601894379
366	0.20713812112808228
367	0.12463603913784027
368	0.13677147030830383
369	0.12640035152435303
370	0.24599522352218628
371	0.07700349390506744
372	0.10544320195913315
373	0.07162539660930634
374	0.19440586864948273
375	0.10524940490722656
376	0.13412821292877197
377	0.07102958858013153
378	0.12185995280742645
379	0.11340926587581635
380	0.18648958206176758
381	0.07249531149864197
382	0.088408924639225
383	0.09885329753160477
384	0.2463342547416687
385	0.15117201209068298
386	0.0862601101398468
387	0.20505553483963013
388	0.16169896721839905
389	0.06776805222034454
390	0.10894875228404999
391	0.16532102227210999
392	0.22109204530715942
393	0.10334909707307816
394	0.10995621979236603
395	0.06912848353385925
396	0.12860460579395294
397	0.08601116389036179
398	0.10281194746494293
399	0.0715567097067833
400	0.1155514121055603
401	0.19723957777023315
402	0.10116277635097504
403	0.15557914972305298
404	0.0931350588798523
405	0.05353940278291702
406	0.07231321185827255
407	0.12149108946323395
408	0.11032348871231079
409	0.17298190295696259
410	0.12859705090522766
411	0.19145920872688293
412	0.15872420370578766
413	0.13881221413612366
414	0.046578384935855865
415	0.09902596473693848
416	0.06995108723640442
417	0.0711747407913208
418	0.05991341546177864
419	0.08133460581302643
420	0.08931861817836761
421	0.08434366434812546
422	0.026027237996459007
423	0.07775363326072693
424	0.10125719010829926
425	0.04467133805155754
426	0.11320935189723969
427	0.09427635371685028
428	0.06068216264247894
429	0.04002271220088005
430	0.06866414099931717
431	0.039297960698604584
432	0.17024897038936615
433	0.09177743643522263
434	0.05275893583893776
435	0.030974006280303
436	0.04751351848244667
437	0.021457456052303314
438	0.029540952295064926
439	0.10460543632507324
440	0.04316967353224754
441	0.04021640121936798
442	0.08193859457969666
443	0.043123744428157806
444	0.04286941885948181
445	0.0774400606751442
446	0.11810505390167236
447	0.06895387172698975
448	0.029693230986595154
449	0.041044432669878006
450	0.07827936857938766
451	0.1036950945854187
452	0.10949617624282837
453	0.0691964328289032
454	0.07482220232486725
455	0.07039416581392288
456	0.0680222362279892
457	0.10936544835567474
458	0.11578486114740372
459	0.12743595242500305
460	0.07830473780632019
461	0.06026890501379967
462	0.039727434515953064
463	0.05638947710394859
464	0.10046990215778351
465	0.05499139428138733
466	0.12796813249588013
467	0.09991085529327393
468	0.13396763801574707
469	0.0479816310107708
470	0.13653883337974548
471	0.11926072835922241
472	0.10821883380413055
473	0.09017689526081085
474	0.04928399994969368
475	0.051442816853523254
476	0.058054082095623016
477	0.126419335603714
478	0.08643056452274323
479	0.038398075848817825
480	0.09297716617584229
481	0.06495685130357742
482	0.06613021343946457
483	0.036102354526519775
484	0.07196493446826935
485	0.039889052510261536
486	0.06990253180265427
487	0.08859214931726456
488	0.06704697012901306
489	0.08448728919029236
490	0.07353771477937698
491	0.05538973957300186
492	0.11156532168388367
493	0.0806332379579544
494	0.03751929849386215
495	0.12143217027187347
496	0.07491141557693481
497	0.0744038075208664
498	0.12571972608566284
499	0.07291974872350693
500	0.11281003057956696
501	0.11283620446920395
502	0.08217453956604004
503	0.1446128636598587
504	0.08070146292448044
505	0.04785984009504318
506	0.08143410086631775
507	0.04380498081445694
508	0.07731945812702179
509	0.0527612678706646
510	0.07370176166296005
511	0.0422210693359375
512	0.06257224828004837
513	0.09574796259403229
514	0.039355892688035965
515	0.049134932458400726
516	0.0842755064368248
517	0.11276660859584808
518	0.0843857154250145
519	0.0414363294839859
520	0.10875242948532104
521	0.06374634802341461
522	0.04351081699132919
523	0.06012894585728645
524	0.04884801059961319
525	0.12475617974996567
526	0.05131101980805397
527	0.044728171080350876
528	0.09423473477363586
529	0.06178656220436096
530	0.06792908906936646
531	0.06617800146341324
532	0.021607108414173126
533	0.04170544445514679
534	0.05631505697965622
535	0.1000920832157135
536	0.07333741337060928
537	0.049073826521635056
538	0.06818132102489471
539	0.04311465471982956
540	0.062120333313941956
541	0.10720591247081757
542	0.0972713977098465
543	0.12212520092725754
544	0.06945236772298813
545	0.08514261245727539
546	0.030676305294036865
547	0.07574111968278885
548	0.05687561631202698
549	0.09145662188529968
550	0.11489510536193848
551	0.06478378921747208
552	0.06574270129203796
553	0.044611405581235886
554	0.10355590283870697
555	0.06284858286380768
