Epoch	TestLoss
1	1.9536327481269837
2	1.281959557533264
3	0.9244152903556824
4	0.8237645983695984
5	0.9003800719976425
6	0.8363419026136398
7	0.9466062992811203
8	0.7462259441614151
9	0.6189920634031296
10	0.706347331404686
11	0.6524211972951889
12	0.6878523111343384
13	0.5596446335315705
14	0.5372760117053985
15	0.6443973749876022
16	0.5273348227143287
17	0.5652044892311097
18	0.6204254746437072
19	0.5788304939866066
20	0.5581466242671013
21	0.6902227997779846
22	0.5866491883993149
23	0.5744428664445878
24	0.558890001475811
25	0.6046555489301682
26	0.45867079943418504
27	0.6389269322156906
28	0.47750138193368913
29	0.554242980480194
30	0.4267661541700363
31	0.47458882480859754
32	0.4590481579303741
33	0.5028472825884819
34	0.4260184809565544
35	0.5195799559354782
36	0.4102648660540581
37	0.47626937478780745
38	0.4635068401694298
39	0.5494181782007217
40	0.4555780753493309
41	0.38043330162763594
42	0.4322873756289482
43	0.45084215253591536
44	0.397234334051609
45	0.6230451583862304
46	0.5415891632437706
47	0.4433115035295486
48	0.4375699520111084
49	0.5482149735093117
50	0.553057499229908
51	0.5066068485379219
52	0.5631155267357826
53	0.4352015808224678
54	0.502721582353115
55	0.46975555568933486
56	0.49179856330156324
57	0.5734294667840004
58	0.534998095035553
59	0.4873709812760353
60	0.407411590218544
61	0.36974366307258605
62	0.4167167916893959
63	0.4946911156177521
64	0.3709048226475716
65	0.4268538400530815
66	0.3948976472020149
67	0.460570453107357
68	0.4814941868185997
69	0.3940959364175797
70	0.39917090982198716
71	0.4079198479652405
72	0.3878852501511574
73	0.40593611150979997
74	0.4702767193317413
75	0.490378437936306
76	0.4321076348423958
77	0.36282790303230283
78	0.4452373281121254
79	0.3726082995533943
80	0.41286519467830657
81	0.4226603701710701
82	0.40344398766756057
83	0.44381162226200105
84	0.3977601692080498
85	0.4055833801627159
86	0.5119756311178207
87	0.41439738422632216
88	0.42860111892223357
89	0.4851775661110878
90	0.3701332926750183
91	0.500575938820839
92	0.3831571742892265
93	0.3537963226437569
94	0.40594403594732287
95	0.38156830668449404
96	0.3921709030866623
97	0.406454411149025
98	0.37949676960706713
99	0.41880259960889815
100	0.40134004652500155
101	0.39004516005516054
102	0.41286737769842147
103	0.36818565875291825
104	0.39542308300733564
105	0.4214159086346626
106	0.41005104333162307
107	0.3726505786180496
108	0.4280398190021515
109	0.3831534147262573
110	0.571510674059391
111	0.387857186794281
112	0.37846569865942004
113	0.4151274859905243
114	0.3702553555369377
115	0.3859288305044174
116	0.37097589373588563
117	0.3953407108783722
118	0.37919088900089265
119	0.3757742777466774
120	0.3604941233992577
121	0.39877191483974456
122	0.40628606975078585
123	0.4182825952768326
124	0.400137360394001
125	0.3973931074142456
126	0.4246820598840714
127	0.41425257474184035
128	0.47034588307142255
129	0.4423746928572655
130	0.3822387456893921
131	0.41384866237640383
132	0.4241197481751442
133	0.40142832249403
134	0.426703080534935
135	0.45220475643873215
136	0.44055717885494233
137	0.41506232768297197
138	0.4016464874148369
139	0.4493517130613327
140	0.3949335113167763
141	0.3942412227392197
142	0.39490932822227476
143	0.4180754154920578
144	0.44057734608650206
145	0.40455534756183625
146	0.39324524998664856
147	0.4252514079213142
148	0.4106208086013794
149	0.43698727935552595
150	0.3938907355070114
151	0.40055884420871735
152	0.4020470425486565
153	0.4075226902961731
154	0.4106064572930336
155	0.41116777509450914
156	0.4088377311825752
157	0.4170506924390793
158	0.42700881212949754
159	0.42372128218412397
160	0.42560176104307174
161	0.4257374808192253
162	0.42717395424842836
163	0.4268131494522095
164	0.4250301331281662
165	0.42645513266324997
166	0.42770945876836775
167	0.42613753080368044
168	0.4309327155351639
169	0.42841048538684845
170	0.4280096232891083
171	0.4309247210621834
172	0.43109041005373
173	0.4312544032931328
174	0.4322591543197632
175	0.42843943536281587
176	0.42978530675172805
177	0.43227276504039763
178	0.4315552458167076
179	0.43190676122903826
180	0.43522095382213594
181	0.4350307762622833
182	0.43250864148139956
183	0.4356187403202057
184	0.433202850818634
185	0.4358212471008301
186	0.43418885916471484
187	0.43631085753440857
188	0.435084693133831
189	0.43947369754314425
190	0.43680545389652253
191	0.4362271323800087
192	0.438151490688324
193	0.43651710003614425
194	0.44028774946928023
195	0.44102506041526796
196	0.4379268780350685
197	0.4390701875090599
198	0.44147789031267165
199	0.44105993360280993
200	0.4389980584383011
201	0.43864754736423495
202	0.4420151710510254
203	0.4401866301894188
204	0.44211179465055467
205	0.4428390979766846
206	0.4435792475938797
207	0.4438976138830185
208	0.4435047581791878
209	0.44243642687797546
210	0.4436752527952194
211	0.4445653483271599
212	0.44250166565179827
213	0.44275067150592806
214	0.44276199787855147
215	0.4449645847082138
216	0.44340950101613996
217	0.4448574185371399
218	0.4453314498066902
219	0.4431788384914398
220	0.44550813883543017
221	0.44598243236541746
222	0.44489792734384537
223	0.44293083250522614
224	0.4418198049068451
225	0.4465733110904694
226	0.4451875165104866
227	0.4445561975240707
228	0.44356862604618075
229	0.44041445702314375
230	0.44342184364795684
231	0.44646270424127577
232	0.4459923952817917
233	0.4439473658800125
234	0.4450297489762306
235	0.44462479203939437
236	0.44571323543787
237	0.44422253519296645
238	0.4487061187624931
239	0.4436493456363678
240	0.4464356228709221
241	0.4457877904176712
242	0.4457758069038391
243	0.4467932850122452
244	0.44571340531110765
245	0.4466724395751953
246	0.44606785774230956
247	0.44582472592592237
248	0.44630140364170073
249	0.4461914449930191
250	0.4469684258103371
251	0.44651382565498354
252	0.4450889378786087
253	0.4446114763617516
254	0.4479124680161476
255	0.4451431050896645
256	0.4483393609523773
257	0.4461915150284767
258	0.44780450910329817
259	0.4460733741521835
260	0.4494228780269623
261	0.44745908975601195
262	0.4464754194021225
263	0.4488410234451294
264	0.4470068007707596
265	0.4475190982222557
266	0.45059591829776763
267	0.4475418671965599
268	0.44811946153640747
269	0.4487550497055054
270	0.4497242659330368
271	0.45103931725025176
272	0.4492170959711075
273	0.45148291140794755
274	0.4517281338572502
275	0.44971077889204025
276	0.4485282003879547
277	0.45068838596343996
278	0.4490595057606697
279	0.4502603679895401
280	0.4491329282522202
281	0.45046424567699433
282	0.44982695430517194
283	0.4523214131593704
284	0.4538408786058426
285	0.4512086436152458
286	0.45088895261287687
287	0.44999080896377563
288	0.44945084005594255
289	0.4500803962349892
290	0.45161848664283755
291	0.4504136621952057
292	0.4514171689748764
293	0.44958977550268175
294	0.45084610879421233
295	0.4522917613387108
296	0.4529145821928978
297	0.45179971754550935
298	0.4523498028516769
299	0.45262393206357954
300	0.45219407081604
