BatchIdx	TestPerBatchStd
0	0.8858280181884766
1	0.8888521194458008
2	0.9686060547828674
3	0.910832405090332
4	0.9293214082717896
5	0.9257866740226746
6	0.8671180009841919
7	0.8948026895523071
8	0.8979199528694153
9	0.9157170057296753
10	0.9799357652664185
11	0.8517427444458008
12	0.8804492950439453
13	0.896013081073761
14	0.9042256474494934
15	0.967660129070282
16	0.8938167691230774
17	0.9146419167518616
18	0.9168323278427124
19	0.9201334714889526
20	1.0857396125793457
21	1.0500304698944092
22	1.0802606344223022
23	1.0431970357894897
24	1.1806957721710205
25	0.9986045956611633
26	1.159777283668518
27	1.0703638792037964
28	1.0565128326416016
29	1.087736964225769
30	1.0678552389144897
31	1.134598731994629
32	1.0393187999725342
33	1.0936710834503174
34	1.1028567552566528
35	1.0457003116607666
36	1.0810383558273315
37	1.01776921749115
38	1.0686659812927246
39	1.0428049564361572
40	0.9478145241737366
41	0.8968425989151001
42	0.8879499435424805
43	0.9453763961791992
44	0.9843412637710571
45	0.9331761002540588
46	1.0563161373138428
47	0.9304905533790588
48	0.9896529912948608
49	0.8685336709022522
50	0.9003464579582214
51	0.9578379392623901
52	0.9126966595649719
53	0.9394303560256958
54	0.9765153527259827
55	0.9440764784812927
56	0.9922850728034973
57	0.9823827743530273
58	0.889923095703125
59	0.9432703852653503
60	0.8376343250274658
61	0.9410776495933533
62	0.9244993925094604
63	0.9824895262718201
64	1.0020413398742676
65	0.9670982956886292
66	1.1211271286010742
67	0.9763995409011841
68	1.0492631196975708
69	0.9216595888137817
70	0.9332670569419861
71	1.0151365995407104
72	0.9624035954475403
73	0.9713406562805176
74	0.8767341375350952
75	0.8520900011062622
76	0.9570003151893616
77	1.0525821447372437
78	0.9668645858764648
79	1.1013736724853516
80	1.214246392250061
81	1.1890963315963745
82	1.1889822483062744
83	1.138631820678711
84	1.2727998495101929
85	1.1779428720474243
86	1.1466377973556519
87	1.2001889944076538
88	1.1753268241882324
89	1.2089667320251465
90	1.1276183128356934
91	1.2489837408065796
92	1.2727481126785278
93	1.2955243587493896
94	1.0839192867279053
95	1.1730952262878418
96	1.2106587886810303
97	1.240612506866455
98	1.1741517782211304
99	1.1296308040618896
100	1.0810374021530151
101	1.0842777490615845
102	1.2049628496170044
103	1.1956771612167358
104	1.3480929136276245
