BatchIdx	TestPerBatchMean
0	1.937849760055542
1	1.9126784801483154
2	1.9673714637756348
3	1.9696890115737915
4	1.989111304283142
5	1.907679557800293
6	1.9122200012207031
7	1.982215166091919
8	1.9280540943145752
9	1.914496660232544
10	1.9942961931228638
11	1.975527286529541
12	1.970331072807312
13	2.001537322998047
14	1.8988698720932007
15	1.9625202417373657
16	1.938927173614502
17	1.9646570682525635
18	2.00249981880188
19	1.9421234130859375
20	1.2948803901672363
21	1.2153074741363525
22	1.2369235754013062
23	1.2945383787155151
24	1.324587106704712
25	1.2600700855255127
26	1.3508037328720093
27	1.2132518291473389
28	1.2951641082763672
29	1.2475261688232422
30	1.3059704303741455
31	1.3885414600372314
32	1.306819200515747
33	1.309476375579834
34	1.2919962406158447
35	1.2252066135406494
36	1.284772276878357
37	1.2223654985427856
38	1.2182345390319824
39	1.3527556657791138
40	0.9154549837112427
41	0.8879595398902893
42	0.8770241737365723
43	0.9159464240074158
44	0.9799185991287231
45	0.9303616285324097
46	0.9864286184310913
47	0.907738983631134
48	0.9423950910568237
49	0.8575870990753174
50	0.9294791221618652
51	0.9931455254554749
52	0.9220358729362488
53	0.9262916445732117
54	0.9233717918395996
55	0.8956198692321777
56	0.9395173788070679
57	0.9369943141937256
58	0.8430200219154358
59	0.978015124797821
60	0.7723276019096375
61	0.7822477221488953
62	0.7474285364151001
63	0.8831379413604736
64	0.8583881855010986
65	0.8007444739341736
66	0.9068085551261902
67	0.7589032053947449
68	0.8179078102111816
69	0.7856641411781311
70	0.852069616317749
71	0.8830239772796631
72	0.8287057876586914
73	0.844144344329834
74	0.740738034248352
75	0.7447763681411743
76	0.8527455925941467
77	0.8216538429260254
78	0.8399909734725952
79	0.9538852572441101
80	0.8908172845840454
81	0.9229464530944824
82	0.8572046756744385
83	0.9229013919830322
84	0.9616789817810059
85	0.9163517951965332
86	0.8306503891944885
87	0.8933371305465698
88	0.8297411203384399
89	0.9045044183731079
90	0.8791332244873047
91	0.9994256496429443
92	0.94476318359375
93	0.9324550628662109
94	0.8204281330108643
95	0.8837268948554993
96	0.9350898265838623
97	0.8643947839736938
98	0.8773461580276489
99	0.940704882144928
100	0.8001911640167236
101	0.7948049306869507
102	0.8418488502502441
103	0.8767811059951782
104	0.9161818027496338
105	0.8279474973678589
106	0.8627464771270752
107	0.8373420834541321
108	0.8098632097244263
109	0.8319855332374573
110	0.781453549861908
111	0.8355690836906433
112	0.7934566140174866
113	0.8559331893920898
114	0.8338140249252319
115	0.8033926486968994
116	0.8851308822631836
117	0.81773841381073
118	0.8436850905418396
119	0.8769719004631042
120	0.9132434129714966
121	0.8825176954269409
122	0.877377986907959
123	0.9378110766410828
124	0.9345409274101257
125	0.9468902349472046
126	1.02378511428833
127	0.9136708974838257
128	0.8882155418395996
129	0.8769866824150085
130	0.9574434161186218
131	0.9491864442825317
132	0.9304043054580688
133	0.9494929313659668
134	0.9930897951126099
135	0.9403699040412903
136	1.1872296333312988
137	0.8709045052528381
138	0.8788444399833679
139	1.0801210403442383
140	0.730052649974823
141	0.7408263087272644
142	0.6788292527198792
143	0.8304628133773804
144	0.7295538187026978
145	0.7874124646186829
146	0.8251345157623291
147	0.7055942416191101
148	0.7032320499420166
149	0.6076054573059082
150	0.747422456741333
151	0.7443349361419678
152	0.7479692697525024
153	0.7575552463531494
154	0.6849076747894287
155	0.6840006113052368
156	0.7651724815368652
157	0.763671338558197
158	0.7589753866195679
159	0.9318059086799622
160	0.604908287525177
161	0.6264252662658691
162	0.6164053082466125
163	0.6213186979293823
164	0.633723795413971
165	0.6115365028381348
166	0.6477950811386108
167	0.5653311014175415
168	0.571507453918457
169	0.6249486207962036
170	0.6465438604354858
171	0.6950865983963013
172	0.5966570377349854
173	0.6654715538024902
174	0.5486775636672974
175	0.5719764232635498
176	0.6520727276802063
177	0.5780799984931946
178	0.6035077571868896
179	0.6978676319122314
180	0.7043048143386841
181	0.730242133140564
182	0.6277201175689697
183	0.7115390300750732
184	0.7673553228378296
185	0.6743625402450562
186	0.7306762337684631
187	0.7294666171073914
188	0.7165637016296387
189	0.6675330996513367
190	0.7195087671279907
191	0.6844536066055298
192	0.6482017040252686
193	0.6979535818099976
194	0.6945267915725708
195	0.7043502330780029
196	0.7903518080711365
197	0.671462893486023
198	0.6608462333679199
199	0.7955273985862732
200	0.6344942450523376
