Epoch	TrainLoss
1	2.0390720086939194
2	1.498085168011658
3	1.0970835443347922
4	0.9047934755949718
5	0.7908597722687685
6	0.7125291065944125
7	0.6572225349943351
8	0.6182108700580304
9	0.5781053095827322
10	0.5415375904963754
11	0.5149314886773638
12	0.4892719470326553
13	0.466296814058138
14	0.44491700439349463
15	0.43375286097874116
16	0.4207915781861376
17	0.40317723894363167
18	0.3948428711241773
19	0.3860893210639124
20	0.3774663003737969
21	0.3709399221498338
22	0.362577638700795
23	0.3485703768632601
24	0.3487483820570704
25	0.34600979520384306
26	0.3373884794962071
27	0.3337287915027355
28	0.328894061200759
29	0.32272785673360993
30	0.2781983288886297
31	0.25809658423561577
32	0.25337842303087643
33	0.2476075425591615
34	0.2460146367245013
35	0.24877758396556005
36	0.2528405258875064
37	0.24992636587385023
38	0.23905797108359958
39	0.24219628655925737
40	0.2436554014797101
41	0.2322521446953954
42	0.24390804737120333
43	0.23458346663533575
44	0.23333221552012218
45	0.2286106112706082
46	0.22615188819444393
47	0.22703129640968558
48	0.22567499651933265
49	0.2272394013107585
50	0.21218489485857128
51	0.2163416624183545
52	0.2105209142388895
53	0.21358304186855132
54	0.2092216846049594
55	0.20433832412523686
56	0.2088986932659698
57	0.20328463255749335
58	0.2104252836836116
59	0.21612244968295402
60	0.21305734763288742
61	0.19765647070106032
62	0.19516182502212426
63	0.1911113913673574
64	0.18964847578378893
65	0.18935086194168577
66	0.20384792230851814
67	0.18638273853513285
68	0.1970080928614987
69	0.19140244453497554
70	0.19042283946367175
71	0.18762656302212755
72	0.18956513958209006
73	0.18941490282602322
74	0.18427551904564624
75	0.20379778052992223
76	0.18494843785910656
77	0.18314958167502948
78	0.18353581671481548
79	0.1882692480750401
80	0.17595461774093415
81	0.18243793047526302
82	0.17635651095710753
83	0.18036600126101232
84	0.1773523031102727
85	0.17876911546339463
86	0.18620792876385972
87	0.17793691992912147
88	0.1820600575498303
89	0.17576654005767134
90	0.23109732653059617
91	0.2135282726791661
92	0.21024094939308094
93	0.21929200158437803
94	0.20014071578869735
95	0.2066640819391936
96	0.21752616378200024
97	0.20162479587070778
98	0.21357852042369221
99	0.20530408121588284
100	0.20638521732119344
101	0.20083458231919257
102	0.19421097068378076
103	0.20246005638519213
104	0.20466400062203255
105	0.2033042697678975
106	0.20431537333580538
107	0.18064232684119277
108	0.18650012146538633
109	0.18852826317919946
110	0.19185466419838731
111	0.18287269742516302
112	0.19240469565076748
113	0.18411740650187064
114	0.1973020278793924
115	0.1818400159278108
116	0.18780381300146012
117	0.18757658750009354
118	0.1859020048185535
119	0.1848242190402106
120	0.08915585837900981
121	0.054518987609268835
122	0.06179567416379576
123	0.07469216645862002
124	0.06469622367035474
125	0.0715517045458412
126	0.05905724100916244
127	0.058821984442889386
128	0.07208822999992753
129	0.08529503509054517
130	0.08043694693256942
131	0.06857964128870374
132	0.07363081711303929
133	0.09316061925062019
134	0.06317555276281617
135	0.061093530209158614
136	0.07113356727635121
137	0.07103958024995882
138	0.09029112527709064
139	0.05790351345465826
140	0.08570716638818307
141	0.06607580187318422
142	0.08605371785047643
143	0.06065123744637651
144	0.08294860957681066
145	0.07274664470287578
146	0.0964608044015801
147	0.06311413122321982
148	0.09082255674445111
149	0.07499814532039796
150	0.03744093185264493
151	0.015150111227277238
152	0.010519524709002383
153	0.0059848280993940505
154	0.003482835894614896
155	0.0031064630590576935
156	0.002333280090016344
157	0.0029342582177185
158	0.003140796732176524
159	0.0018773525694261311
160	0.0016599825712616371
161	0.0014345046705054238
162	0.0014048983758884717
163	0.001346082635023786
164	0.0012292461395335128
165	0.0010721366849544523
166	0.0010367036800679114
167	0.0010917665067074053
168	0.0010394432163342376
169	0.0009532807312388916
170	0.0009712093231944687
171	0.0009733566179480927
172	0.0009248565233079121
173	0.0009422947091700704
174	0.0008879889803462187
175	0.0009176912879788071
176	0.0009410582072532657
177	0.0009080124742058499
178	0.000920451468016352
179	0.0008830882385885224
180	0.001253540194450456
181	0.0012581010006399126
182	0.001388893635256354
183	0.0012197201771428213
184	0.0012254565199444076
185	0.0011608463371425028
186	0.0011877060787159179
187	0.0011269610727687015
188	0.0011358799706415637
189	0.0011697711159244103
190	0.0011456488282419741
191	0.001184862547689844
192	0.0011375805617922254
193	0.0010871197904765014
194	0.001087338638627697
195	0.0010935561674887606
196	0.0010617597100367802
197	0.0010467304888626804
198	0.001062425116941695
199	0.0010367342212256473
200	0.0010762816253939971
201	0.0009982195154935255
202	0.0010599696715755383
203	0.0010504642614018163
204	0.001022161287970155
205	0.0010043836722467238
206	0.0010268213828820783
207	0.0010251130724428198
208	0.0010107290089044654
209	0.001004952938555528
210	0.0010098597614506682
211	0.0009958396882802495
212	0.0009815903400461597
213	0.0010010996783423758
214	0.0009758991528423908
215	0.0009961383523838714
216	0.0009921423885721208
217	0.0009788611721869111
218	0.000987597281628948
219	0.0009878709999537167
220	0.0009804656624894045
221	0.0009397377773328586
222	0.0010053571520547103
223	0.001004473469994219
224	0.0009747806369610455
225	0.000953297548637966
226	0.0009779537973753974
227	0.0009787315871957166
228	0.0009805060630721394
229	0.0009854015313050784
230	0.0009867737289753927
231	0.0009603522084665287
232	0.0009430813941928317
233	0.0009604944961259851
234	0.0009995219459973963
235	0.001017599378812515
236	0.0009303518598946883
237	0.0009654269506380706
238	0.0010021257445292399
239	0.0009530284709971199
240	0.0009668168172364116
241	0.0009362053631059349
242	0.0009374511746756371
243	0.0009437669900750927
244	0.0009849371126247927
245	0.0009486936138468839
246	0.0009359543542544384
247	0.0009702093679817569
248	0.0009285883754408439
249	0.0009353662271748114
250	0.0014285585438699254
251	0.0015091276087481386
252	0.0014218685810890078
253	0.0014930831736175206
254	0.0014453732656896153
255	0.0014294795285555465
256	0.001379711986364573
257	0.0014709502488643865
258	0.0014051772431348977
259	0.00137074101585871
260	0.0014101755498644069
261	0.0013916985193729553
262	0.0014224026645140728
263	0.0014933721171906385
264	0.0013697216026139591
265	0.0013656670562899136
266	0.0014322032524353783
267	0.0013299336282672155
268	0.00135910560605009
269	0.0013108330216351658
270	0.0013822062608554882
271	0.0013839653249510832
272	0.001376496126834789
273	0.0013225104543975914
274	0.001397029952118721
275	0.0013245926015293392
276	0.001307762211874661
277	0.0013711882878423615
278	0.001297648317273468
279	0.0013158865055055036
280	0.0013658459537395794
281	0.0013198555508792838
282	0.0013061952558369911
283	0.0012866337792566784
284	0.0013121836367682518
285	0.0013010305671981247
286	0.0012909536317819753
287	0.0012979946014962023
288	0.0013290881396621427
289	0.0013078481874183353
290	0.0013179182992888439
291	0.0012833075480275999
292	0.001300111953841994
293	0.001339488878341206
294	0.0013001851186387318
295	0.0013146068057631288
296	0.0013419066258358394
297	0.001435982947394995
298	0.0013110517341669774
299	0.0013379096346812043
300	0.0021140185274693478
