Epoch	TrainStd
1	0.6904501885251926
2	0.9218627560474074
3	1.0009217576297653
4	0.9980135009721722
5	0.974328391234893
6	0.956164955940393
7	0.9332491292063233
8	0.9151835430918447
9	0.8907120991545869
10	0.8653011163482276
11	0.8438265276382036
12	0.827106932621173
13	0.8046848918775769
14	0.7819506442150497
15	0.7824693229954566
16	0.7658083053958386
17	0.7503160055336136
18	0.7410158940288417
19	0.7345569522484489
20	0.725345138241263
21	0.7229941142794422
22	0.7113150794945104
23	0.6914956794522912
24	0.7002568512468996
25	0.6928037167967432
26	0.6875589569968641
27	0.6798081806553599
28	0.6717582854925824
29	0.6685574440395131
30	0.515857861208184
31	0.49054645508756417
32	0.48411907510989155
33	0.4756039412277739
34	0.47379408386128635
35	0.47633449359775504
36	0.48431474885062487
37	0.47790061672935097
38	0.4655480002198378
39	0.4686977675427561
40	0.47163994941869963
41	0.4554041440567702
42	0.4695917516184585
43	0.45846547011066885
44	0.45462050944414284
45	0.45271569532354167
46	0.4478469921461761
47	0.4495713153229955
48	0.44817802755881453
49	0.4479022917463956
50	0.4276863120286666
51	0.4336277911882571
52	0.4243539429229239
53	0.4284300497921227
54	0.4239555906761638
55	0.41659644943521457
56	0.4242159028149322
57	0.4115466040456691
58	0.42606542867315395
59	0.43314573096344844
60	0.31355823134369865
61	0.2954276031278588
62	0.2916043435349641
63	0.2881854119736825
64	0.2830974831891334
65	0.2838983654956836
66	0.3047467960363916
67	0.2817854171099565
68	0.2970015843163061
69	0.2860699079340071
70	0.289718088381888
71	0.28122028261613663
72	0.28709618457595404
73	0.28656191535084446
74	0.2780014264690297
75	0.3066399943969591
76	0.28060072157389065
77	0.2785615671683303
78	0.2790914090335979
79	0.28675828617818827
80	0.26655846534063443
81	0.27855873588101027
82	0.26941637939694896
83	0.2741316997391336
84	0.27240174215125
85	0.27242033336968985
86	0.28366899621837277
87	0.27146891219651
88	0.2775148544794001
89	0.26868623183549517
90	0.21818173411862016
91	0.2042810807619101
92	0.20065464765843374
93	0.21022518302606957
94	0.19119843692444932
95	0.19857422879818457
96	0.20899155412507636
97	0.19308130927098072
98	0.20497993437473275
99	0.19670550128840425
100	0.19854529969908696
101	0.19398627922300946
102	0.18698382475758757
103	0.1951566454489975
104	0.1980947854087862
105	0.1957703472288978
106	0.19678250811708248
107	0.17445959475205836
108	0.18094127677628757
109	0.18356694865619283
110	0.18600762746942318
111	0.17726461728439308
112	0.1861863551123063
113	0.17874189339520985
114	0.1912466133170573
115	0.17731189214722123
116	0.18191707444370098
117	0.1819109595797556
118	0.18090790782190497
119	0.17993627351415736
120	0.08889844399445769
121	0.056388214605686535
122	0.06483428446692713
123	0.07845103157960508
124	0.06788903065478367
125	0.07504810504329479
126	0.062228494802551805
127	0.06213974473638284
128	0.07601345903144868
129	0.08948735681974598
130	0.08374063367062175
131	0.07179713503593374
132	0.07740725296408967
133	0.09708606449248808
134	0.0657898926073709
135	0.0643874980003723
136	0.07457522109277127
137	0.07485891549545519
138	0.094583688486639
139	0.06078273971038668
140	0.09018527274794133
141	0.06918590493223932
142	0.09039830726266498
143	0.06346867969342986
144	0.08759520014169175
145	0.07628375460224612
146	0.10095985904883813
147	0.06554704728891211
148	0.09501808441406034
149	0.07834390348807226
150	0.03886186864311614
151	0.01547081760592911
152	0.010639345067490102
153	0.005786457852444962
154	0.0031347070288275133
155	0.002772403828924179
156	0.00195671956906693
