BatchIdx	TrainPerBatchStd
0	0.3366691768169403
1	1.0491517782211304
2	0.5409961938858032
3	0.7707853317260742
4	0.6768749952316284
5	0.7243123650550842
6	0.7005110383033752
7	0.667585551738739
8	0.779879093170166
9	0.9173593521118164
10	0.9400124549865723
11	0.9673517346382141
12	1.0602726936340332
13	1.207314133644104
14	0.8880324363708496
15	1.1602399349212646
16	0.9660691022872925
17	1.3194984197616577
18	1.1417570114135742
19	1.1920523643493652
20	1.0075232982635498
21	0.9933923482894897
22	1.1578395366668701
23	1.0012929439544678
24	0.9712578058242798
25	1.2731274366378784
26	1.0902436971664429
27	1.1449800729751587
28	0.9430572986602783
29	1.2241814136505127
30	1.0115052461624146
31	1.3851563930511475
32	0.9258334040641785
33	0.8524564504623413
34	1.0986815690994263
35	0.9812507033348083
36	1.3079142570495605
37	1.22732675075531
38	0.8435063362121582
39	1.0905288457870483
40	1.0686935186386108
41	0.9869847297668457
42	1.0272517204284668
43	0.8764632940292358
44	0.9789687395095825
45	0.9513195753097534
46	0.9323195815086365
47	1.0293251276016235
48	1.021695852279663
49	0.9985913634300232
50	0.7546782493591309
51	0.9858211874961853
52	0.9401164650917053
53	0.8762718439102173
54	1.1288894414901733
55	1.1131646633148193
56	0.6503407955169678
57	0.9583979249000549
58	0.9462534189224243
59	1.1772651672363281
60	0.8393928408622742
61	0.9505842328071594
62	0.7598650455474854
63	1.0226984024047852
64	0.7641265988349915
65	0.7612256407737732
66	1.099783182144165
67	1.1532742977142334
68	0.783602774143219
69	0.6697733402252197
70	1.0653403997421265
71	0.8228031992912292
72	0.9420305490493774
73	1.0987894535064697
74	0.5738535523414612
75	0.840361475944519
76	0.8562259674072266
77	0.8930022120475769
78	0.6993866562843323
79	0.8713752031326294
80	1.0077406167984009
81	1.0324630737304688
82	1.1704529523849487
83	0.7630695700645447
84	0.8409823179244995
85	0.9624412655830383
86	0.8724517226219177
87	0.8539664149284363
88	1.0500339269638062
89	0.7151169180870056
90	0.77751624584198
91	1.076750636100769
92	0.8093286156654358
93	0.9704335927963257
94	0.477455735206604
95	0.9733077883720398
96	1.001491904258728
97	0.9009917974472046
98	0.8960154056549072
99	0.8176546096801758
100	0.7630515694618225
101	1.0500435829162598
102	0.7758901715278625
103	0.8768866658210754
104	1.2440227270126343
105	0.7862406373023987
106	0.6823750734329224
107	0.5522264838218689
108	1.2919950485229492
109	0.837775468826294
110	0.6441815495491028
111	0.6025094389915466
112	0.6525266766548157
113	0.6647809743881226
114	0.5385724306106567
115	0.7383703589439392
116	1.1314611434936523
117	1.1432641744613647
118	0.9037593007087708
119	1.188368797302246
120	0.7768328189849854
121	0.6444101929664612
122	0.46364113688468933
123	1.0922987461090088
124	0.7643533945083618
125	0.6644676327705383
126	0.9129983186721802
127	0.5651049613952637
128	0.5984064936637878
129	0.7139679789543152
130	0.7284711599349976
131	0.7886841297149658
132	0.7576895356178284
133	0.7854825258255005
134	0.8239820003509521
135	0.5424696207046509
136	0.8546667098999023
137	1.0945961475372314
138	0.669901430606842
139	0.7185114026069641
140	0.7548364400863647
141	0.7857593297958374
142	0.7785439491271973
143	0.20033390820026398
144	0.7686767578125
145	1.1378508806228638
146	0.8203591704368591
147	0.6855798363685608
148	0.9894524216651917
149	0.6785514950752258
150	0.4487141966819763
151	0.8991425037384033
152	0.6577857136726379
153	0.725726842880249
154	0.592571496963501
155	0.6779955625534058
156	0.7249221205711365
157	1.0042625665664673
158	0.6885469555854797
159	0.5028917789459229
160	0.5865528583526611
161	0.4191306233406067
162	0.5622762441635132
163	1.0610252618789673
164	0.7999098896980286
165	0.8617838025093079
166	0.8228289484977722
167	0.8314284086227417
168	0.7585760354995728
169	0.9061657190322876
170	0.4732869267463684
171	0.7059603333473206
172	0.6617476344108582
173	0.7102221846580505
174	0.4686005711555481
175	0.5471101403236389
176	0.81749427318573
177	0.8527916073799133
178	0.632959246635437
179	0.612353503704071
180	0.6987766027450562
181	0.5631393194198608
182	0.30995839834213257
183	0.728490948677063
184	0.3636227250099182
185	0.7104018330574036
186	0.43786370754241943
187	0.9717100858688354
188	0.7771977186203003
189	0.5405884385108948
190	0.8994571566581726
191	0.6875405311584473
192	0.6653317213058472
193	0.8519887924194336
194	0.6679442524909973
195	0.8676273822784424
196	0.6009123921394348
197	0.9434958100318909
198	0.5605423450469971
199	0.7401260137557983
200	0.5896552205085754
201	0.8739410042762756
202	0.7182352542877197
203	0.5396125912666321
204	0.5186917185783386
205	0.6135769486427307
206	0.5979936718940735
207	0.3611118793487549
208	0.8948462605476379
209	0.31931638717651367
210	0.6578963994979858
211	0.21487469971179962
212	0.3428889513015747
213	0.6521501541137695
