Epoch	TrainStd
290	0.0005936697625633701
291	0.0005418086988161273
292	0.0005655542192513199
293	0.0005678772131595023
294	0.0005487609121566186
295	0.0005642249007531278
296	0.0006056632892743153
297	0.0006256817242034171
298	0.0005637670947459724
299	0.0005535748891804553
300	0.0005528240435523912
