BatchIdx	TrainPerBatchStd
0	0.4459681212902069
1	0.4380338788032532
2	0.42614349722862244
3	0.5026920437812805
4	0.5576461553573608
5	0.5287541747093201
6	0.7112392783164978
7	0.4811066687107086
8	0.5757162570953369
9	0.5813387036323547
10	0.6192845106124878
11	0.6519216299057007
12	0.732980489730835
13	0.7732044458389282
14	0.69867342710495
15	0.5793879628181458
16	0.5463302135467529
17	0.6831627488136292
18	0.5684187412261963
19	0.5828525424003601
20	0.5557307004928589
21	0.48028796911239624
22	0.6717169880867004
23	0.6137941479682922
24	0.6421900987625122
25	0.6086553335189819
26	0.5444814562797546
27	0.8329315781593323
28	0.656265139579773
29	0.768658459186554
30	0.6512225866317749
31	0.5556290745735168
32	0.5804606676101685
33	0.5534451603889465
34	0.6616688370704651
35	0.5975582599639893
36	0.5906791687011719
37	0.6340979933738708
38	0.6420623660087585
39	0.5437120199203491
40	0.7576779723167419
41	0.7139052152633667
42	0.65985107421875
43	0.6214832067489624
44	0.6266268491744995
45	0.5884055495262146
46	0.609028697013855
47	0.6908836960792542
48	0.6974638104438782
49	0.5631964802742004
50	0.5904706120491028
51	0.5117232799530029
52	0.5548807978630066
53	0.6596459150314331
54	0.6806592345237732
55	0.7706117630004883
56	0.619025707244873
57	0.6036221385002136
58	0.6674306392669678
59	0.5838664174079895
60	0.6903772950172424
61	0.5770337581634521
62	0.5622038245201111
63	0.5824519395828247
64	0.5468854904174805
65	0.44175881147384644
66	0.5629220604896545
67	0.621673047542572
68	0.5688694715499878
69	0.6919766068458557
70	0.7269654870033264
71	0.4262361526489258
72	0.4448906183242798
73	0.46325305104255676
74	0.4802675247192383
75	0.5262260437011719
76	0.6117247939109802
77	0.5072479844093323
78	0.5935466289520264
79	0.5477961897850037
80	0.5866803526878357
81	0.5263451337814331
82	0.67200767993927
83	0.47927454113960266
84	0.5736532807350159
85	0.4532402753829956
86	0.38323864340782166
87	0.5562435388565063
88	0.5687097907066345
89	0.5250622630119324
90	0.317833811044693
91	0.40855497121810913
92	0.29197752475738525
93	0.5257148146629333
94	0.4586833417415619
95	0.4802993834018707
96	0.6382158398628235
97	0.5291518568992615
98	0.4538949131965637
99	0.4599407911300659
100	0.4614723026752472
101	0.4062740206718445
102	0.47417694330215454
103	0.43186572194099426
104	0.4058936834335327
105	0.4003540277481079
106	0.35356077551841736
107	0.3794083595275879
108	0.5049055218696594
109	0.36097872257232666
110	0.3932446241378784
111	0.34943562746047974
112	0.515987753868103
113	0.30038052797317505
114	0.45645102858543396
115	0.34758228063583374
116	0.30777508020401
117	0.36535605788230896
118	0.31982219219207764
119	0.5010283589363098
120	0.3469417989253998
121	0.23245558142662048
122	0.42260003089904785
123	0.35917234420776367
124	0.40073421597480774
125	0.41995665431022644
126	0.455407977104187
127	0.459751158952713
128	0.5151882171630859
129	0.2992970645427704
130	0.4134896993637085
131	0.5189062356948853
132	0.40787068009376526
133	0.32190805673599243
134	0.37733668088912964
135	0.2929369807243347
136	0.5016208291053772
137	0.26564106345176697
138	0.2978760600090027
139	0.4706990718841553
140	0.3424440324306488
141	0.41332024335861206
142	0.2922024130821228
143	0.3547378182411194
144	0.665809690952301
145	0.4440906345844269
146	0.46302396059036255
147	0.4175926148891449
148	0.23125581443309784
149	0.41428089141845703
150	0.3102846145629883
151	0.3589840233325958
152	0.22322344779968262
153	0.6006558537483215
154	0.19303232431411743
155	0.4176746904850006
156	0.6453522443771362
157	0.4606948494911194
158	0.4174904525279999
159	0.30432331562042236
160	0.3606877326965332
161	0.38255026936531067
162	0.2739976942539215
163	0.3246902823448181
164	0.3878961503505707
165	0.25913408398628235
166	0.2971116006374359
167	0.33964109420776367
168	0.3462795913219452
169	0.23193039000034332
170	0.4952215254306793
171	0.21922215819358826
172	0.4542343020439148
173	0.34116262197494507
174	0.2562854290008545
175	0.3136489987373352
176	0.33637550473213196
177	0.367907851934433
178	0.17701086401939392
179	0.24470043182373047
180	0.27817171812057495
181	0.2798919975757599
182	0.27498728036880493
183	0.3193467855453491
184	0.25828129053115845
185	0.2653554081916809
186	0.3161560297012329
187	0.30807510018348694
188	0.305428683757782
189	0.4651671350002289
190	0.3645497262477875
191	0.4144734740257263
192	0.3413889706134796
193	0.33454427123069763
194	0.41577503085136414
195	0.40299466252326965
196	0.14539287984371185
197	0.3119742274284363
198	0.37183547019958496
199	0.25429803133010864
200	0.23653119802474976
201	0.3910272717475891
202	0.21664144098758698
203	0.5063583254814148
204	0.19789640605449677
205	0.07609769701957703
206	0.13240884244441986
207	0.09344370663166046
208	0.08450659364461899
209	0.10747697204351425
210	0.10575985163450241
211	0.09632080793380737
212	0.1000799760222435
213	0.1032760962843895
214	0.19126863777637482
215	0.08034790307283401
216	0.17513062059879303
217	0.05046303942799568
218	0.06564299017190933
219	0.1720609962940216
220	0.07836882770061493
221	0.2412928342819214
222	0.04154824838042259
223	0.16221605241298676
224	0.08679637312889099
225	0.09544909000396729
226	0.07515791803598404
227	0.06691526621580124
228	0.06372753530740738
229	0.2976747155189514
230	0.056745436042547226
231	0.12227761745452881
232	0.10201005637645721
233	0.0247004646807909
234	0.07722873240709305
235	0.08876082301139832
236	0.04018036648631096
237	0.14294038712978363
238	0.08242401480674744
239	0.0511920265853405
240	0.0736175999045372
241	0.2009388506412506
242	0.15932554006576538
243	0.23294232785701752
244	0.1762992888689041
245	0.19339649379253387
246	0.049889788031578064
247	0.09188087284564972
248	0.07638318091630936
249	0.05897938087582588
250	0.06585205346345901
251	0.05322546139359474
252	0.14277905225753784
253	0.12554556131362915
254	0.056591589003801346
255	0.05041583254933357
256	0.04991329833865166
257	0.06884374469518661
258	0.038582175970077515
259	0.04909783974289894
260	0.01928834244608879
261	0.3553611934185028
262	0.03270133584737778
263	0.12739698588848114
264	0.0963350310921669
265	0.311697393655777
266	0.05791115388274193
267	0.1998431235551834
268	0.07522192597389221
269	0.021013466641306877
270	0.056909628212451935
271	0.13793528079986572
272	0.020108141005039215
273	0.06945479661226273
274	0.07328317314386368
275	0.030719362199306488
276	0.12148492783308029
277	0.04939107224345207
278	0.1915961652994156
279	0.09086926281452179
280	0.053858816623687744
281	0.09395530819892883
282	0.05900249630212784
283	0.05348438397049904
284	0.06935884058475494
285	0.2574666738510132
286	0.04029875248670578
287	0.07314102351665497
288	0.04492541402578354
289	0.10190240293741226
290	0.14676548540592194
291	0.05767209082841873
292	0.08598983287811279
293	0.2937949597835541
294	0.050735004246234894
295	0.05116137117147446
296	0.07205529510974884
297	0.09523746371269226
298	0.2939044237136841
299	0.24251386523246765
300	0.06464400142431259
301	0.08935491740703583
302	0.07435377687215805
303	0.08738147467374802
304	0.1741366982460022
305	0.17750081419944763
306	0.15283308923244476
307	0.2403869926929474
308	0.12808138132095337
