Epoch	TestLoss
1	1.4386886775493621
2	1.3902454733848573
3	1.2214653968811036
4	1.1967833340168
5	1.037833821773529
6	0.9155515193939209
7	0.9888948351144791
8	0.9131407290697098
9	0.9674586027860641
10	0.9458199858665466
11	0.8264933705329895
12	0.7390237480401993
13	0.747760859131813
14	0.6625854700803757
15	0.6657125264406204
16	1.0480165362358094
17	0.8914614528417587
18	0.7711327761411667
19	0.7276325464248657
20	0.7188103079795838
21	0.6441691964864731
22	0.7065507352352143
23	0.7119905352592468
24	0.9405767530202865
25	0.6980272233486176
26	0.6444575756788253
27	0.6374350845813751
28	0.7257568210363388
29	0.6583626836538314
30	0.5845043629407882
31	0.6168856397271156
32	0.5710816338658333
33	0.7051207542419433
34	0.6710315078496933
35	0.6524366050958633
36	0.6911907762289047
37	0.647016316652298
38	0.6680199027061462
39	0.6554187491536141
40	0.6852511912584305
41	0.6693004503846168
42	0.6604898139834404
43	0.6860974416136741
44	0.7142670154571533
45	0.905471408367157
46	0.8102091580629349
47	0.695529904961586
48	0.7305352628231049
49	0.6798670083284378
50	0.7484851032495499
51	1.004187223315239
52	0.7503970324993133
53	0.6949386179447175
54	0.7917901366949082
55	0.8023629903793335
56	0.7561257302761077
57	0.6940248817205429
58	0.674025371670723
59	0.8223146021366119
60	0.6437694355845451
61	0.642509825527668
62	0.6532019093632698
63	0.6569441974163055
64	0.6554161876440048
65	0.6553429543972016
66	0.6585954517126084
67	0.6606935247778892
68	0.6647104069590568
69	0.6663516879081726
70	0.6704757884144783
71	0.6697140648961067
72	0.6735713630914688
73	0.6738691240549087
74	0.6760630548000336
75	0.6752299800515175
76	0.6788610920310021
77	0.6838537186384201
78	0.679669876396656
79	0.6816769361495971
80	0.684515756368637
81	0.6844480454921722
82	0.6853703424334526
83	0.6887006029486656
84	0.6852211400866508
85	0.6855787083506584
86	0.6884430199861526
87	0.6943157657980918
88	0.6883302345871926
89	0.6931465715169907
90	0.6934528023004531
91	0.6944468036293984
92	0.6925142228603363
93	0.695351967215538
94	0.6965172052383423
95	0.6962861374020577
96	0.6981036871671676
97	0.6982501596212387
98	0.6983268648386002
99	0.7001026824116707
100	0.696165181696415
101	0.7016929790377617
102	0.7001247644424439
103	0.7020030811429023
104	0.7018870919942856
105	0.6992018252611161
106	0.7033284023404122
107	0.7031800746917725
108	0.701361982524395
109	0.7008990988135337
110	0.7031212359666824
111	0.7050655514001847
112	0.7039886444807053
113	0.7035134792327881
114	0.7044480159878731
115	0.7051599293947219
116	0.7048788234591484
117	0.7037587136030197
118	0.7042591318488121
119	0.7050462871789932
120	0.7042497336864472
121	0.7080263778567314
122	0.7068872049450874
123	0.7036185622215271
124	0.7071325361728669
125	0.7058200687170029
126	0.7110672652721405
127	0.7048137471079826
128	0.7054229080677032
129	0.7073068231344223
130	0.7059151336550713
131	0.7068974018096924
132	0.7095214411616325
133	0.7098310813307762
134	0.7088260382413865
135	0.7068712815642357
136	0.7109877169132233
137	0.709722512960434
138	0.7084697753190994
139	0.706544055044651
140	0.7115403398871422
141	0.7126275911927223
142	0.7102285534143448
143	0.7112190753221512
144	0.7159791201353073
145	0.7094090774655342
146	0.7092651665210724
147	0.7129589214920997
148	0.7102192595601082
149	0.7114651262760162
150	0.710714527964592
151	0.7118924707174301
152	0.708430427312851
153	0.7123626410961151
154	0.7105792433023452
155	0.7108255833387375
156	0.7144732624292374
157	0.7119135886430741
158	0.7080419525504112
159	0.7138257503509522
160	0.7133779525756836
161	0.7110412329435348
162	0.7137110814452171
163	0.7105148583650589
164	0.7124530419707298
165	0.7113541722297668
166	0.7101121872663498
167	0.711829224228859
168	0.7112398520112038
169	0.7116703733801841
170	0.7124147191643715
171	0.7119790852069855
172	0.7113815695047379
173	0.711279733479023
174	0.7135146707296371
175	0.7116313070058823
176	0.7104651868343353
177	0.7133538365364075
178	0.7085829079151154
179	0.7138413101434707
180	0.7169658482074738
181	0.7121441215276718
182	0.7092312186956405
183	0.7124734222888947
184	0.7132425412535668
185	0.7136558726429939
186	0.7140221476554871
187	0.7146753191947937
188	0.7155083954334259
189	0.7107647463679314
190	0.71361573189497
191	0.7135724261403084
192	0.7147838979959488
193	0.7129528179764748
194	0.7144096553325653
195	0.7187270790338516
196	0.7142336815595627
197	0.7170130372047424
198	0.7132361352443695
199	0.7137602657079697
200	0.7200381651520729
