BatchIdx	TrainPerBatchMean
0	2.3902015686035156
1	1.7745890617370605
2	1.6854474544525146
3	1.5538294315338135
4	1.4558086395263672
5	1.497767686843872
6	1.4627236127853394
7	1.3058137893676758
8	1.3356159925460815
9	1.2018600702285767
10	1.2206454277038574
11	1.2660753726959229
12	1.184759497642517
13	1.131894588470459
14	1.2228503227233887
15	0.9706123471260071
16	0.9525414109230042
17	1.092599868774414
18	0.9122346043586731
19	0.8962708711624146
20	0.968742847442627
21	0.9302812218666077
22	0.9085328578948975
23	0.8231061697006226
24	0.8194758892059326
25	0.8653213977813721
26	0.7640439867973328
27	0.9175271987915039
28	0.8376790881156921
29	0.792946457862854
30	0.8594313859939575
31	0.6848453879356384
32	0.7363355159759521
33	0.7185525894165039
34	0.7224946618080139
35	0.734871506690979
36	0.6103187799453735
37	0.7727980613708496
38	0.6510635018348694
39	0.577994704246521
40	0.7144955992698669
41	0.7312614917755127
42	0.6961451768875122
43	0.6131986379623413
44	0.5831863284111023
45	0.6119286417961121
46	0.600806713104248
47	0.6863401532173157
48	0.624061107635498
49	0.5723836421966553
50	0.5373550653457642
51	0.510822057723999
52	0.48536473512649536
53	0.5983120203018188
54	0.6041519641876221
55	0.607054591178894
56	0.5646409392356873
57	0.5109896659851074
58	0.5052942037582397
59	0.506940484046936
60	0.5105257630348206
61	0.47731274366378784
62	0.5058261156082153
63	0.4686417579650879
64	0.4313015341758728
65	0.3645170331001282
66	0.4809940755367279
67	0.46546635031700134
68	0.47216272354125977
69	0.4829203486442566
70	0.42141276597976685
71	0.34491848945617676
72	0.39732077717781067
73	0.397682785987854
74	0.39842382073402405
75	0.3787877559661865
76	0.4787757992744446
77	0.4402325749397278
78	0.37721341848373413
79	0.36081555485725403
80	0.40753626823425293
81	0.40492111444473267
82	0.408632755279541
83	0.38270699977874756
84	0.34507960081100464
85	0.3219565153121948
86	0.25690218806266785
87	0.4042847752571106
88	0.37795937061309814
89	0.34917545318603516
90	0.25015199184417725
91	0.2895597517490387
92	0.19450728595256805
93	0.3652312755584717
94	0.2730986773967743
95	0.2854507267475128
96	0.36310073733329773
97	0.3028978407382965
98	0.2664341628551483
99	0.24432824552059174
100	0.23109455406665802
101	0.2704108953475952
102	0.32453131675720215
103	0.29160889983177185
104	0.27572283148765564
105	0.24947550892829895
106	0.19966886937618256
107	0.25473204255104065
108	0.30510807037353516
109	0.221938818693161
110	0.2587665021419525
111	0.20436254143714905
112	0.29017019271850586
113	0.16990616917610168
114	0.281864196062088
115	0.20504868030548096
116	0.1858866810798645
117	0.23653671145439148
118	0.21113929152488708
119	0.28240811824798584
120	0.20269247889518738
121	0.161862313747406
122	0.24098898470401764
123	0.2141394317150116
124	0.19701535999774933
125	0.24575001001358032
126	0.24600788950920105
127	0.22054818272590637
128	0.2656415104866028
129	0.1855890452861786
130	0.2036627233028412
131	0.26008036732673645
132	0.20387738943099976
133	0.17826421558856964
134	0.18916423618793488
135	0.1661221981048584
136	0.23609168827533722
137	0.14557501673698425
138	0.1824362576007843
139	0.23457716405391693
140	0.16640140116214752
141	0.18713055551052094
