Epoch	TrainLoss
1	2.0942042620895465
2	1.8160152563353633
3	1.645767996683145
4	1.5207167150419387
5	1.4126771505531448
6	1.315099205812225
7	1.229716869876208
8	1.1529736820694125
9	1.0741843715348207
10	1.005278650452109
11	0.9452344087688515
12	0.8872334957122803
13	0.8424393368499054
14	0.7954390574904049
15	0.7598586263863937
16	0.7070268166949377
17	0.6725817034616495
18	0.6340317236797889
19	0.6073631932363486
20	0.582614016045085
21	0.561637270938405
22	0.5283168398053445
23	0.5278987847935513
24	0.495210590341207
25	0.4644696937726282
26	0.4621880995419324
27	0.45084132890567147
28	0.42181583808358675
29	0.40364551281227784
30	0.21858548226258945
31	0.1699629338634441
32	0.13604606530817268
33	0.13228902265505718
34	0.12203022609929294
35	0.1252671399908831
36	0.12068247526426755
37	0.13358526805515789
38	0.12291572358259155
39	0.12882298745615098
40	0.13609507086369999
41	0.1263198332951578
42	0.13636591356447744
43	0.13102591718497025
44	0.14616345712805495
45	0.1487180955869996
46	0.12581680608851373
47	0.1499857408854434
48	0.14598025080493038
49	0.14157955496169417
50	0.1258850913647267
51	0.14145971151054515
52	0.1382295598664209
53	0.12118562556269681
54	0.12108993773703533
55	0.14091872825951832
56	0.11594884318140004
57	0.11707973916826726
58	0.1044892391232807
59	0.13747800066781318
60	0.06431359707799447
61	0.033425253556321956
62	0.020234582004854288
63	0.015033689235239421
64	0.009882977039403166
65	0.007617111451795225
66	0.006649742871784913
67	0.006075742527368524
68	0.005732847548856893
69	0.004836368577881142
70	0.004553827761119836
71	0.00411111515645376
72	0.0038507466294976605
73	0.0035166677797351348
74	0.003470615434693768
75	0.003329184240229247
76	0.0031468526033274925
77	0.003184151047330988
78	0.0027968330095019525
79	0.0026660373431744763
80	0.0024344571473081705
81	0.0025123503900852406
82	0.0024298575911921023
83	0.002317246420325621
84	0.0022195535795310572
85	0.0022053742615144004
86	0.0021744555270578
87	0.0020148328668021065
88	0.001970491516898098
89	0.0019788167110699065
90	0.0018492131889976389
91	0.0018939153985608646
92	0.0018327312378446235
93	0.0018765520178796271
94	0.0018342058006090487
95	0.001729691727295318
96	0.0017470676793426257
97	0.0017147052510882088
98	0.001679191601348331
99	0.0017010669865290566
100	0.0016804932821494387
101	0.0015866794329269997
102	0.0016149602993570096
103	0.0016321373275419236
104	0.0015770784051329031
105	0.001576825778227528
106	0.0015126304095670524
107	0.0015264080110591982
108	0.0014894784561714485
109	0.0014653459036201143
110	0.0015008112977204077
111	0.0014104903729208519
112	0.0014728523128072892
113	0.0014243247955108582
114	0.0013915250682846054
115	0.0013979242671259661
116	0.0013777173204345108
117	0.0013704940392647673
118	0.0013980758903414734
119	0.0013953111873751464
120	0.0013507830551164487
121	0.0013791001035624642
122	0.001302561026883533
123	0.001378223563477759
124	0.0013509308553093572
125	0.0012673757449441524
126	0.0013444328054195017
127	0.0012726381093131432
128	0.0012695375310234449
129	0.0012671784826797311
130	0.001349963384586365
131	0.001305163277404221
132	0.001230157890563707
133	0.0012733514146472012
134	0.0012711881238031094
135	0.0012805242192796896
136	0.0014166593459486018
137	0.001298591405462326
138	0.0012378004000550779
139	0.0012426691412207578
140	0.0012810197860553926
141	0.001242210765269792
142	0.0011521378635366917
143	0.001258689077029748
144	0.0012038312067100278
145	0.001214519658785723
146	0.0012071601738480378
147	0.001160076652329577
148	0.0012443024962705792
149	0.0011562520725643048
150	0.0011932803472727918
151	0.001162288917402458
152	0.0011682428443855594
153	0.0011474742652232642
154	0.001274576354527708
155	0.00117176076155537
156	0.0011971265097985954
157	0.0011644128210874765
158	0.0011527726995101309
159	0.001176827031534875
160	0.0012469205169734852
161	0.0011674561982919626
162	0.001134244168115913
163	0.0012066237642006981
164	0.0011640049156445838
165	0.0011612851680476751
166	0.0011668003443658322
167	0.0011810696677273839
168	0.0011875290452512195
169	0.0011718399917839042
170	0.0011550662142154344
171	0.001179751369160126
172	0.0011726917753018715
173	0.0012010954898934517
174	0.0011663075473666896
175	0.001202818783222819
176	0.0011174169931318992
177	0.001132381482846568
178	0.0011091468471061924
179	0.0011318608708477216
180	0.0010888570165017483
181	0.0011033621079841024
182	0.001142826896054251
183	0.0010940398516394246
184	0.0011334192128959195
185	0.00109893460336732
186	0.0010777930604041462
187	0.0010965803443529236
188	0.0010623027006482176
189	0.001128463314987881
190	0.0010693635288512816
191	0.001109327725923794
192	0.001091239739881109
193	0.0011090203975130807
194	0.0011059057633386559
195	0.001088909634291921
196	0.001085354808105818
197	0.0010935176754027338
198	0.0011015198105806842
199	0.0011181109020655588
200	0.0010595694764146861
