BatchIdx	TrainPerBatchStd
0	0.30407190322875977
1	0.9171825051307678
2	0.9628837704658508
3	0.9617785811424255
4	1.0353342294692993
5	1.0015400648117065
6	1.2322454452514648
7	0.925598680973053
8	1.0712345838546753
9	0.9723484516143799
10	0.8888563513755798
11	1.0542572736740112
12	1.1846753358840942
13	1.284865140914917
14	1.1002094745635986
15	0.9516066312789917
16	0.9069655537605286
17	0.9647052884101868
18	0.7770516872406006
19	0.7431048154830933
20	0.9676611423492432
21	0.744792640209198
22	0.9295114278793335
23	0.82948899269104
24	0.9576213955879211
25	0.8379966020584106
26	0.7453572750091553
27	1.213939905166626
28	0.8655166625976562
29	0.8379747271537781
30	0.8157380819320679
31	0.7616791129112244
32	0.960372269153595
33	0.8244929909706116
34	0.9483535289764404
35	0.6257253885269165
36	0.8774635791778564
37	0.9443593621253967
38	0.9439972639083862
39	0.7818148136138916
40	1.0848441123962402
41	0.9315875768661499
42	1.0182607173919678
43	0.6797521114349365
44	0.8783727884292603
45	0.6795969009399414
46	1.1610735654830933
47	0.8303263187408447
48	0.8700166344642639
49	0.3760334849357605
50	0.7339955568313599
51	0.71494060754776
52	0.661837637424469
53	0.794829249382019
54	0.8732209205627441
55	0.7643678188323975
56	0.5926172137260437
57	0.7198229432106018
58	0.7938719391822815
59	0.7745552062988281
60	0.6617386937141418
61	0.567674458026886
62	0.8017104268074036
63	0.6090260744094849
64	0.5069425702095032
65	0.7147200107574463
66	0.8038828372955322
67	0.6858774423599243
68	0.9622025489807129
69	0.9167647957801819
70	0.7471908926963806
71	0.31561198830604553
72	0.4193188548088074
73	0.6665229797363281
74	0.8621271848678589
75	0.7389530539512634
76	0.7101140022277832
77	0.628457248210907
78	0.27142882347106934
79	0.47592851519584656
80	0.6008161902427673
81	0.7074495553970337
82	0.7308788895606995
83	0.6605299115180969
84	0.6750819683074951
85	0.6212247610092163
86	0.3796630799770355
87	0.5636444091796875
88	0.4998186528682709
89	0.4499867558479309
90	0.18923725187778473
91	0.15308457612991333
92	0.16087068617343903
93	0.48752346634864807
94	0.44356870651245117
95	0.37524405121803284
96	0.4862833023071289
97	0.386349081993103
98	0.07925038039684296
99	0.40920189023017883
100	0.31286391615867615
101	0.5641552209854126
102	0.5697588920593262
103	0.7666389346122742
104	0.5481297969818115
105	0.4186818301677704
106	0.6197102665901184
107	0.4606421887874603
108	0.5003897547721863
109	0.14011430740356445
110	0.09697217494249344
111	0.1773092895746231
112	0.5025126338005066
113	0.3041265606880188
114	0.19862370193004608
115	0.3726838231086731
116	0.18293900787830353
117	0.5695317387580872
118	0.3932177722454071
