BatchIdx	TestPerBatchStd
0	1.1098649501800537
1	1.0396653413772583
2	1.120276689529419
3	1.0905475616455078
4	1.125451683998108
5	1.1443673372268677
6	1.2220195531845093
7	1.1801626682281494
8	1.2199084758758545
9	1.1632181406021118
10	1.1524335145950317
11	1.081167221069336
12	1.0744518041610718
13	1.1869785785675049
14	1.0630760192871094
15	1.128294825553894
16	1.1043312549591064
17	1.1239005327224731
18	1.1522326469421387
19	1.0975532531738281
20	1.514902949333191
21	1.4425725936889648
22	1.647626280784607
23	1.5331215858459473
24	1.6180380582809448
25	1.5185821056365967
26	1.5426944494247437
27	1.5470908880233765
28	1.5041087865829468
29	1.5780773162841797
30	1.6349611282348633
31	1.5603294372558594
32	1.5679906606674194
33	1.5696042776107788
34	1.4171539545059204
35	1.5433809757232666
36	1.4457138776779175
37	1.4517675638198853
38	1.5314340591430664
39	1.6116689443588257
40	1.2102718353271484
41	1.2089658975601196
42	1.1888389587402344
43	1.2656211853027344
44	1.3164714574813843
45	1.21415114402771
46	1.2225242853164673
47	1.3090169429779053
48	1.2556343078613281
49	1.2976466417312622
50	1.328474998474121
51	1.0680774450302124
52	1.1428074836730957
53	1.3159738779067993
54	1.2041107416152954
55	1.2246465682983398
56	1.2678205966949463
57	1.269303798675537
58	1.316514253616333
59	1.3183525800704956
60	1.3729013204574585
61	1.2250175476074219
62	1.4156992435455322
63	1.3991049528121948
64	1.478593349456787
65	1.3571096658706665
66	1.371775507926941
67	1.3443901538848877
68	1.2686901092529297
69	1.2829973697662354
70	1.2517350912094116
71	1.263258934020996
72	1.3698395490646362
73	1.4138697385787964
74	1.360541820526123
75	1.2894951105117798
76	1.2700940370559692
77	1.428953766822815
78	1.262811541557312
79	1.3713154792785645
80	1.3426624536514282
81	1.4164602756500244
82	1.5810000896453857
83	1.6009775400161743
84	1.5611759424209595
85	1.5773427486419678
86	1.457712173461914
87	1.526857614517212
88	1.4732729196548462
89	1.562965750694275
90	1.439869999885559
91	1.387487530708313
92	1.3087424039840698
93	1.597967505455017
94	1.4604490995407104
95	1.5983713865280151
96	1.4560171365737915
97	1.4828920364379883
98	1.423884630203247
99	1.5695445537567139
100	1.3374940156936646
101	1.2204549312591553
102	1.2451672554016113
103	1.2788113355636597
104	1.635101318359375
105	1.31861412525177
106	1.3056738376617432
107	1.3883157968521118
108	1.3431111574172974
109	1.2803407907485962
110	1.3272480964660645
111	1.2157173156738281
112	1.163717269897461
113	1.4044471979141235
114	1.3461414575576782
115	1.3552666902542114
116	1.4101601839065552
117	1.2768876552581787
118	1.2444915771484375
119	1.4217658042907715
120	1.330779790878296
121	1.3037078380584717
122	1.3810330629348755
123	1.4117416143417358
124	1.5664856433868408
125	1.3033047914505005
126	1.313537359237671
127	1.4563062191009521
128	1.3876944780349731
129	1.344756007194519
130	1.3651258945465088
131	1.283423662185669
132	1.266737461090088
133	1.3628212213516235
134	1.3186311721801758
135	1.3462791442871094
136	1.5312122106552124
137	1.2828118801116943
138	1.3851016759872437
139	1.383471131324768
140	1.6935856342315674
141	1.7258187532424927
142	1.606223225593567
143	1.7848913669586182
144	1.9658410549163818
145	1.8028978109359741
146	1.8062061071395874
147	1.8890132904052734
148	1.779940128326416
149	1.748665690422058
150	1.7593750953674316
151	1.6778416633605957
152	1.661365270614624
153	1.8970766067504883
154	1.7445094585418701
155	1.7993718385696411
156	1.958188772201538
157	1.5193458795547485
158	1.706571102142334
159	1.9279824495315552
160	1.6392860412597656
161	1.5827044248580933
162	1.8136212825775146
163	1.6042007207870483
164	1.87369966506958
165	1.6795405149459839
166	1.7615530490875244
167	1.7458521127700806
168	1.7977988719940186
169	1.6072827577590942
170	1.6903020143508911
171	1.5377752780914307
172	1.6198211908340454
173	1.792002558708191
174	1.655478835105896
175	1.5975749492645264
176	1.8204420804977417
177	1.5790084600448608
178	1.6195831298828125
179	1.8774540424346924
180	1.5840762853622437
181	1.452205777168274
182	1.6532785892486572
183	1.512548804283142
184	1.6501606702804565
185	1.5289933681488037
186	1.6165356636047363
187	1.7648245096206665
188	1.5792447328567505
189	1.6157290935516357
190	1.4140433073043823
191	1.541612148284912
192	1.418205976486206
193	1.5291870832443237
194	1.447561264038086
195	1.5541490316390991
196	1.5775748491287231
197	1.615330696105957
198	1.3894301652908325
199	1.561682105064392
200	1.71934974193573
201	1.8678290843963623
202	1.58184814453125
203	1.6835987567901611
204	1.8853704929351807
205	1.781143307685852
206	1.7463055849075317
207	1.81460440158844
208	1.8715163469314575
209	1.6819723844528198
210	1.7879198789596558
211	1.604871392250061
212	1.670982003211975
213	1.9190759658813477
214	1.7182923555374146
215	1.8363139629364014
216	1.9185823202133179
217	1.8743507862091064
218	1.6560333967208862
219	1.848730206489563
220	1.8237311840057373
221	1.812760829925537
222	1.8407357931137085
223	1.95492684841156
224	2.174664258956909
225	1.72747004032135
226	1.960147738456726
227	1.8042411804199219
228	1.8724191188812256
229	1.835870385169983
230	1.7949339151382446
231	1.7485648393630981
232	1.5527609586715698
233	1.8578770160675049
234	1.8466992378234863
235	1.9099241495132446
236	2.0068395137786865
237	1.80595862865448
238	1.6492516994476318
239	1.7375484704971313
240	1.5092527866363525
241	1.6366972923278809
242	1.7639435529708862
243	1.8305619955062866
244	1.936774730682373
245	1.5549325942993164
246	1.6395686864852905
247	1.9334957599639893
248	1.6421667337417603
249	1.6024266481399536
250	1.445172667503357
251	1.4747774600982666
252	1.5659414529800415
253	1.6785441637039185
254	1.67682945728302
255	1.6891100406646729
256	1.720126986503601
257	1.709955096244812
258	1.6125025749206543
259	1.7797138690948486
260	1.5301055908203125
261	1.7227177619934082
262	1.574160099029541
263	1.8309382200241089
264	1.901436686515808
265	1.9313132762908936
266	1.8095940351486206
267	2.004028081893921
268	1.8190475702285767
269	1.5487964153289795
270	1.529961109161377
271	1.4220315217971802
272	1.4667658805847168
273	1.7719405889511108
274	1.8435251712799072
275	1.6779029369354248
276	1.826980710029602
277	1.6019270420074463
278	1.5458881855010986
279	1.7451967000961304
280	1.6613779067993164
281	1.9021097421646118
282	1.7262375354766846
283	1.8350428342819214
284	2.1101818084716797
285	1.87432861328125
286	1.8505969047546387
287	2.1711316108703613
288	2.010878086090088
289	1.7020857334136963
290	1.6916910409927368
291	1.6400501728057861
292	1.6094533205032349
293	1.999674677848816
294	2.042156934738159
295	1.7959955930709839
296	1.9952776432037354
297	1.6768136024475098
298	1.848442554473877
299	1.7465081214904785
300	2.777742385864258
301	2.6568050384521484
302	2.9750285148620605
303	3.016517400741577
304	2.847787857055664
305	2.8396530151367188
306	2.7682321071624756
307	2.722230911254883
308	2.539647102355957
309	2.9090330600738525
310	2.9163708686828613
311	2.7891831398010254
312	2.691051483154297
313	2.886826515197754
314	2.7742717266082764
315	2.9976577758789062
316	2.8414857387542725
317	2.7373297214508057
318	2.714008092880249
319	2.7428693771362305
320	1.874809980392456
321	1.5776547193527222
322	1.7740364074707031
323	1.8730955123901367
324	2.361799955368042
325	1.7221089601516724
326	1.819502353668213
327	2.009212017059326
328	1.8527836799621582
329	1.6933860778808594
330	1.6982442140579224
331	1.5842198133468628
332	1.664206862449646
333	2.0753798484802246
334	2.022803783416748
335	1.9065947532653809
336	2.053769588470459
337	1.7323830127716064
338	1.8314411640167236
339	1.797222375869751
340	1.972135066986084
341	1.8492493629455566
342	1.9158488512039185
343	1.9935157299041748
344	2.406872272491455
345	1.9577479362487793
346	1.9602513313293457
347	2.126185894012451
348	1.9279961585998535
349	2.0211904048919678
350	1.841351866722107
351	1.530592441558838
352	1.6283574104309082
353	2.0008647441864014
354	1.999172568321228
355	2.028432607650757
356	2.1375837326049805
357	1.7987264394760132
358	1.8488178253173828
359	2.0045080184936523
360	1.8160195350646973
361	1.8906432390213013
362	1.9637778997421265
363	1.9504575729370117
364	2.487715244293213
365	2.013132095336914
366	2.0090525150299072
367	2.2879600524902344
368	2.167358875274658
369	1.787223219871521
370	1.864999532699585
371	1.7176225185394287
372	1.7879383563995361
373	2.0679996013641357
374	2.158327341079712
375	1.9292985200881958
376	2.240745782852173
377	1.8524707555770874
378	1.9926307201385498
379	1.799928903579712
380	2.029907464981079
381	1.8533004522323608
382	1.8210713863372803
383	1.9770649671554565
384	2.401522397994995
385	2.00225830078125
