Epoch	TrainStd
1	0.9377731924776531
2	1.0092379310551811
3	0.9766008033776832
4	0.931304646117608
5	0.8813399387442548
6	0.8297967922961925
7	0.7832517396001255
8	0.740653360667436
9	0.6703874487858599
10	0.6307926052976447
11	0.5857987248379252
12	0.5347930979164665
13	0.4769413113555945
14	0.43249112962152036
15	0.39547833518298997
16	0.33872437586679177
17	0.3023048663497581
18	0.2559155575416582
19	0.2333816090584411
20	0.19008548170937906
21	0.1632542507032223
22	0.12086392344568697
23	0.10380269219155622
24	0.07954331333070155
25	0.05286439358914161
26	0.040994222383098224
27	0.021161176952059425
28	0.01561765422624157
29	0.011912309876083375
30	0.00625893701632481
31	0.004564210955622842
32	0.0034547427501243626
33	0.0033083456126875377
34	0.0028836386796483615
35	0.0026363238065248676
36	0.002421046694433388
37	0.0024313804731630455
38	0.002139801455600916
39	0.0020340966383653844
40	0.002008666190297326
41	0.0018684019493457177
42	0.0017758551276410403
43	0.0016273319144504588
44	0.00174055040246495
45	0.001523343678650177
46	0.0017276808252984473
47	0.0014629926590714604
48	0.0013932472119010185
49	0.0014050196033909613
50	0.0013372907053281452
51	0.0012458302519049573
52	0.0013116815448542128
53	0.0012311753007801264
54	0.0012329284934198383
55	0.0012444936622129491
56	0.0012120618455140563
57	0.0011014577522820285
58	0.0011565264087686044
59	0.0010613975336339295
60	0.001089135922751773
61	0.001061360356653981
62	0.0010311948420578742
63	0.0011192369265862934
64	0.000993918689541564
65	0.0010136183023171695
66	0.0009727967842577306
67	0.0010476430877745437
68	0.0009527339411261099
69	0.0009430313153583033
70	0.0009350135052368841
71	0.0009612378645259554
72	0.0009049793453458363
73	0.0009606743333465241
74	0.0009970591652005807
75	0.0009654491774790237
76	0.0009444140896285691
77	0.0009115632951168506
78	0.0008612668024563013
79	0.000878430629672204
80	0.0008522065044047259
81	0.0008910692177752814
82	0.0009181317586726878
83	0.0008579612308901751
84	0.0008419584230947978
85	0.0008470995642784911
86	0.0008674903195607416
87	0.0009009584708882453
88	0.0007916864029595109
89	0.000816700352139085
90	0.0008343620336843211
91	0.0008418274854453962
92	0.0007919622049250109
93	0.0008159570776752632
94	0.0007985445901232264
95	0.0007983619242113398
96	0.0007608130454684815
97	0.0008034518671423301
98	0.0007678391777373174
99	0.0008979133451092497
100	0.0008157258232161665
101	0.0007559924321758259
102	0.0007660315195491533
103	0.0008254168854962053
104	0.000779480839621864
105	0.0007891994307015349
106	0.0007964894646698909
107	0.0007598680803802965
108	0.0007757484613497362
109	0.0007373744083638124
110	0.0007647463555440016
111	0.0007753226900627465
112	0.0007397217541763944
113	0.0007657262921223746
114	0.0007775517546704582
115	0.0007420306731818739
116	0.0007849154745132122
117	0.0007333264416640462
118	0.0007753177789216171
119	0.0007776067789231339
120	0.000772573348708496
121	0.0007057746955597907
122	0.0007370413643742085
123	0.0007398070128428538
124	0.0006955975744500518
125	0.0007001383401586881
126	0.0007861849141132701
127	0.0007223635547957562
128	0.0007158878731721169
129	0.0007262810915255981
130	0.0008405409049545831
131	0.0007252849341766751
132	0.0007041957446128664
133	0.0007424092289376552
134	0.0006802140515806186
135	0.0007157505125455234
136	0.0007561604763158475
137	0.0007931154494172633
138	0.0007387843401923947
139	0.000757824907706374
140	0.0007440986509165129
141	0.0007116416589948861
142	0.0006491269065809134
143	0.0006920026565093281
144	0.0007084600507657465
145	0.000727145732498056
146	0.0007134910504011523
147	0.0006956222653284769
148	0.0007695872526061471
149	0.000649434987708981
150	0.0007367635254010967
151	0.0006743707402926081
152	0.000747476292536189
153	0.0007020252879367798
154	0.0007070576179745223
155	0.0006878310510435539
156	0.0007988329979923347
157	0.0006851137764906734
158	0.0006859763758778072
159	0.0007546843816180859
160	0.0007525657642605331
161	0.0006908844852218013
162	0.0006804458911681329
163	0.000705134922430417
164	0.0007097438944916329
165	0.0006684620024772156
166	0.0006793398444544967
167	0.0007117317241477801
168	0.0007198700248716337
169	0.0006984030486821719
170	0.0006838161692954005
171	0.0007093648108102314
172	0.0007011567981874384
173	0.0007505723073676019
174	0.0007012750684132423
175	0.0007019213431224803
176	0.0006844988399449632
177	0.0007256776726905309
178	0.0007307232955120542
179	0.0006734391040888631
180	0.0006682958084401553
181	0.0007036806503950935
182	0.0007057164956028323
183	0.0006691280856926251
184	0.0007007990740751729
185	0.0006980677542072432
186	0.0006812665791785502
187	0.0007080590188511602
188	0.0006496213454901434
189	0.0006984936170484823
190	0.0006895736225715736
191	0.0006746924017071295
192	0.0006825228930627237
193	0.0006771057737274262
194	0.0006634685141064198
195	0.0006949893013416977
196	0.0006790856465005347
197	0.0006325085933753135
198	0.0007055200807362572
199	0.0006696198177223196
200	0.000696751355502309
