BatchIdx	TrainPerBatchMean
0	2.3199617862701416
1	1.4213838577270508
2	1.3008402585983276
3	1.166097640991211
4	1.0661332607269287
5	1.0408354997634888
6	1.2887312173843384
7	0.9212785959243774
8	1.0245435237884521
9	0.8197705149650574
10	0.7244608402252197
11	0.8775864839553833
12	0.9214485883712769
13	0.888141393661499
14	0.8510208129882812
15	0.6491647958755493
16	0.6509512662887573
17	0.6925811767578125
18	0.5579271912574768
19	0.5512690544128418
20	0.6033333539962769
21	0.5153437852859497
22	0.6562416553497314
23	0.434062659740448
24	0.5635019540786743
25	0.4935341477394104
26	0.4578554630279541
27	0.7338927984237671
28	0.5193040370941162
29	0.4504489600658417
30	0.529059886932373
31	0.43070486187934875
32	0.5057328939437866
33	0.4921915829181671
34	0.4970892071723938
35	0.4004148244857788
36	0.4038677215576172
37	0.5332241058349609
38	0.42110931873321533
39	0.41591525077819824
40	0.5625535249710083
41	0.4519179165363312
42	0.566352367401123
43	0.4024224281311035
44	0.38525182008743286
45	0.3636735677719116
46	0.5640889406204224
47	0.4119275212287903
48	0.4756268262863159
49	0.23058120906352997
50	0.34681251645088196
51	0.35230040550231934
52	0.2974620461463928
53	0.39557021856307983
54	0.3816003203392029
55	0.3646532893180847
56	0.3249158263206482
57	0.3174223005771637
58	0.3124779462814331
59	0.40052348375320435
60	0.28716200590133667
61	0.27315691113471985
62	0.38891440629959106
63	0.25945204496383667
64	0.22902649641036987
65	0.2654920220375061
66	0.35668471455574036
67	0.2448921948671341
68	0.31379592418670654
69	0.30918392539024353
70	0.284444659948349
71	0.13616245985031128
72	0.1549813449382782
73	0.20921413600444794
74	0.28046301007270813
75	0.281432181596756
76	0.2346026450395584
77	0.27848705649375916
78	0.10975185036659241
79	0.21798765659332275
80	0.26029127836227417
81	0.20068934559822083
82	0.23102611303329468
83	0.2748948037624359
84	0.25745412707328796
85	0.18985697627067566
86	0.10826384276151657
87	0.20364360511302948
88	0.17625956237316132
89	0.15408986806869507
90	0.0785951167345047
91	0.06497541069984436
92	0.05313032865524292
93	0.1969088464975357
94	0.1113223135471344
95	0.11121754348278046
96	0.14670634269714355
97	0.1187947541475296
98	0.039662398397922516
99	0.13596665859222412
100	0.07509337365627289
101	0.15486252307891846
102	0.15989544987678528
103	0.2515746057033539
104	0.10375045239925385
105	0.11734652519226074
106	0.12125419080257416
107	0.10372088849544525
108	0.16047422587871552
109	0.056405067443847656
110	0.0333569198846817
111	0.050544362515211105
112	0.14543890953063965
113	0.07925353944301605
114	0.045355312526226044
115	0.07979641854763031
116	0.039483893662691116
117	0.11069080233573914
118	0.0785796046257019
119	0.0628899484872818
120	0.04270360618829727
121	0.044874560087919235
122	0.04952378198504448
123	0.037529733031988144
124	0.0533723458647728
125	0.04764435440301895
126	0.01518944650888443
127	0.10893373191356659
128	0.044559549540281296
129	0.06485990434885025
130	0.02682860940694809
131	0.02096182480454445
132	0.032255880534648895
133	0.07277736067771912
134	0.09290444105863571
135	0.017376307398080826
136	0.026389721781015396
137	0.02233659103512764
138	0.03058644011616707
139	0.07161186635494232
140	0.019845448434352875
141	0.02280435711145401
142	0.059599388390779495
143	0.021954383701086044
144	0.03565160185098648
145	0.030216924846172333
146	0.034156434237957
147	0.08121217787265778
148	0.014237254858016968
149	0.010930608958005905
150	0.012032151222229004
151	0.013520605862140656
152	0.01274770125746727
153	0.04442380741238594
154	0.05157763510942459
155	0.024043463170528412
156	0.02839735895395279
157	0.04706040024757385
158	0.03252397105097771
159	0.03625892102718353
160	0.02659715712070465
161	0.009852249175310135
162	0.013285547494888306
163	0.019633708521723747
164	0.008997756987810135
165	0.009052611887454987
166	0.00812288373708725
167	0.015822626650333405
168	0.011596474796533585
169	0.005442652851343155
170	0.006171144545078278
171	0.011004805564880371
172	0.02650386095046997
173	0.007111843675374985
174	0.012695468962192535
175	0.008352715522050858
176	0.008898656815290451
177	0.008331924676895142
178	0.003420565277338028
179	0.007766395807266235
180	0.013772472739219666
181	0.0033724159002304077
182	0.0030696913599967957
183	0.013169817626476288
184	0.002612922340631485
185	0.0026971958577632904
186	0.002995707094669342
187	0.0009760037064552307
188	0.0055431947112083435
189	0.0033861733973026276
190	0.002062607556581497
191	0.0022296644747257233
192	0.002385523170232773
193	0.0012413784861564636
194	0.005558505654335022
195	0.0013746097683906555
196	0.0010381117463111877
197	0.0017682500183582306
198	0.002116687595844269
199	0.0025342777371406555
200	0.0014218315482139587
201	0.002998135983943939
202	0.0016523376107215881
203	0.004102833569049835
204	0.0007212050259113312
205	0.0009997263550758362
206	0.002328481525182724
207	0.001152336597442627
208	0.0010780394077301025
209	0.0009753294289112091
210	0.0010530799627304077
211	0.0010944455862045288
212	0.0011709481477737427
213	0.0008411519229412079
214	0.0005404502153396606
215	0.0014113783836364746
216	0.0007724612951278687
217	0.0007609277963638306
218	0.0014192275702953339
219	0.0008139386773109436
220	0.001769382506608963
221	0.0006499029695987701
222	0.0006811805069446564
223	0.0008582398295402527
224	0.0017374083399772644
225	0.0007245838642120361
226	0.0005096197128295898
227	0.0008548572659492493
228	0.0007468424737453461
229	0.0009228028357028961
230	0.0003390684723854065
231	0.0008582882583141327
232	0.0005146041512489319
233	0.0006302222609519958
234	0.0010596439242362976
235	0.0006932541728019714
236	0.0005538091063499451
237	0.000851161777973175
238	0.0009714476764202118
239	0.0005766712129116058
240	0.0005698502063751221
241	0.0006256401538848877
242	0.0009984150528907776
243	0.0008552409708499908
244	0.00045271962881088257
245	0.0013593919575214386
246	0.0004888586699962616
247	0.0006198734045028687
248	0.00030277669429779053
249	0.0003843829035758972
250	0.0008241534233093262
251	0.0005872473120689392
252	0.0004674196243286133
253	0.0004089251160621643
254	0.0004623234272003174
255	0.0005091018974781036
256	0.00040984153747558594
257	0.0006172508001327515
258	0.0005621127784252167
259	0.0007468797266483307
260	0.00039127469062805176
261	0.001087736338376999
262	0.0007156766951084137
263	0.0006111934781074524
264	0.000992707908153534
265	0.0017956197261810303
266	0.00046431273221969604
267	0.0007051490247249603
268	0.0005788281559944153
269	0.0005083531141281128
270	0.00026448071002960205
271	0.00048670172691345215
272	0.00044129788875579834
273	0.0004614107310771942
274	0.0004403330385684967
275	0.00045537203550338745
276	0.000783238559961319
277	0.00045840442180633545
278	0.00048529356718063354
279	0.0004242807626724243
280	0.00035512447357177734
